# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   12       1.126423777471e-10       1.294723595187e-15       1.644402725094e-13       6.306660398565e-18       7.813658299663e-10       6.947143240462e-11       1.418229094094e-13 
   13       1.132281109223e-10       1.212665114523e-15       1.506021422873e-13       7.368375324438e-18       6.887449141566e-10       6.186129299509e-11       1.284769068854e-13 
   14       1.140557489852e-10       1.070714270216e-15       1.472193720567e-13       8.514351812735e-18       6.116739301005e-10       5.546741274210e-11       9.464812777820e-14 
   15       1.151070529313e-10       9.263856236480e-16       1.512295244335e-13       9.744863645151e-18       5.468020276781e-10       5.009941996289e-11       5.207864011310e-14 
   16       1.163016187405e-10       8.424460212448e-16       1.597451773983e-13       1.106012979087e-17       4.916454319488e-10       4.551673419185e-11       9.877245282772e-15 
   17       1.176640203538e-10       8.391373050008e-16       1.702874791021e-13       1.246031205967e-17       4.443277400951e-10       4.148264663817e-11      -2.572500739030e-14 
   18       1.191297914626e-10       8.913574044246e-16       1.808007212864e-13       1.394551409450e-17       4.032547747012e-10       3.796194225089e-11      -5.083779101438e-14 
   19       1.206969893737e-10       9.662949756656e-16       1.903453176094e-13       1.551579023419e-17       3.677778252102e-10       3.489776913121e-11      -6.440064778284e-14 
   20       1.223391796529e-10       1.029193292079e-15       1.982863950409e-13       1.717113723039e-17       3.365303152393e-10       3.213308705388e-11      -6.715091884569e-14 
   21       1.240607355605e-10       1.081394860152e-15       2.045959116510e-13       1.891151942428e-17       3.090220027806e-10       2.966476925113e-11      -6.114026105177e-14 
   22       1.258443280872e-10       1.139414469469e-15       2.095660375649e-13       2.073685885633e-17       2.845952181829e-10       2.749628467548e-11      -4.962247155775e-14 
   23       1.276913711807e-10       1.222913031183e-15       2.137244361410e-13       2.264706523198e-17       2.629142062354e-10       2.558111813681e-11      -3.544488933784e-14 
   24       1.295864805824e-10       1.351512264830e-15       2.177335642962e-13       2.464202598420e-17       2.434778020585e-10       2.383258076256e-11      -2.164714041525e-14 
   25       1.315230487445e-10       1.526467372702e-15       2.220281239353e-13       2.672164125795e-17       2.260578234049e-10       2.222242380869e-11      -1.023663639293e-14 
   26       1.334843743678e-10       1.741482062448e-15       2.269478854433e-13       2.888581174260e-17       2.103396127051e-10       2.073206542632e-11      -2.780111136930e-15 
   27       1.354797644592e-10       1.989950412896e-15       2.325770382862e-13       3.113446936064e-17       1.961351417569e-10       1.938111631822e-11       5.191599521107e-16 
   28       1.375158152172e-10       2.264994158109e-15       2.388406373333e-13       3.346756950932e-17       1.831999737177e-10       1.818766034014e-11       9.561235199143e-17 
   29       1.395974658429e-10       2.566040772048e-15       2.454343932118e-13       3.588512654380e-17       1.714679789313e-10       1.713575437749e-11      -3.287390015867e-15 
   30       1.417153622734e-10       2.894357987932e-15       2.518803467629e-13       3.838719389152e-17       1.608128790312e-10       1.618249017622e-11      -8.484389573977e-15 
   31       1.438501209504e-10       3.250597266617e-15       2.576215374043e-13       4.097386400609e-17       1.510170684889e-10       1.527710014022e-11      -1.413165440914e-14 
   32       1.460085452674e-10       3.632682746986e-15       2.622885825144e-13       4.364529234682e-17       1.420301637048e-10       1.442054271194e-11      -1.934051470783e-14 
   33       1.481984429569e-10       4.037030867087e-15       2.655223286678e-13       4.640169079152e-17       1.337890215967e-10       1.362681720802e-11      -2.323521968889e-14 
   34       1.504198509322e-10       4.460486780028e-15       2.669756926927e-13       4.924332141738e-17       1.261787373729e-10       1.290448671007e-11      -2.499889892836e-14 
   35       1.526713806079e-10       4.905410375685e-15       2.665744469370e-13       5.217047853793e-17       1.191604180657e-10       1.224744853278e-11      -2.469654009534e-14 
   36       1.549442449003e-10       5.376429531013e-15       2.643497001153e-13       5.518350830232e-17       1.126776985253e-10       1.163989277090e-11      -2.274956496854e-14 
   37       1.572263064124e-10       5.878400309477e-15       2.603726783753e-13       5.828279371486e-17       1.066461553263e-10       1.106389312822e-11      -1.968373404211e-14 
   38       1.595252609364e-10       6.413758002357e-15       2.547561327605e-13       6.146867152202e-17       1.010502354662e-10       1.051943657669e-11      -1.596825886681e-14 
   39       1.618519965135e-10       6.984339178269e-15       2.476585829035e-13       6.474149320932e-17       9.587224635319e-11       1.001041653126e-11      -1.213858282067e-14 
   40       1.642138005773e-10       7.592098108659e-15       2.392878593549e-13       6.810165036171e-17       9.106287492185e-11       9.539042818704e-12      -8.849014248756e-15 
   41       1.666136670169e-10       8.238710034186e-15       2.298437384628e-13       7.154953630965e-17       8.655837819912e-11       9.105520615949e-12      -6.714289718756e-15 
   42       1.690490511140e-10       8.924212595096e-15       2.193160712986e-13       7.508541024127e-17       8.234551696618e-11       8.707390388174e-12      -5.754416595767e-15 
   43       1.715119355764e-10       9.647931271621e-15       2.076260615607e-13       7.870949292208e-17       7.841311696568e-11       8.339672828945e-12      -5.781582656494e-15 
   44       1.739885617556e-10       1.040882155356e-14       1.946799130455e-13       8.242200326878e-17       7.473258219081e-11       7.994808225858e-12      -6.546488730844e-15 
   45       1.764649426307e-10       1.120582514233e-14       1.803693212690e-13       8.622312107279e-17       7.126811362950e-11       7.664841730445e-12      -7.765485211627e-15 
   46       1.789464879925e-10       1.203911791158e-14       1.645757650009e-13       9.011286284146e-17       6.801427696060e-11       7.349201631674e-12      -9.221118218826e-15 
   47       1.814434373550e-10       1.290919723703e-14       1.471655910366e-13       9.409116814543e-17       6.496730681316e-11       7.048926410322e-12      -1.068481242113e-14 
   48       1.839652533609e-10       1.381653554549e-14       1.279875117116e-13       9.815793080032e-17       6.211377615191e-11       6.764443052384e-12      -1.188616507376e-14 
   49       1.865204910444e-10       1.476157988661e-14       1.068715768691e-13       1.023129963361e-16       5.942987768421e-11       6.495515576363e-12      -1.251072468842e-14 
   50       1.891153777508e-10       1.574470404097e-14       8.367413475391e-14       1.065561555713e-16       5.688859745195e-11       6.241476226493e-12      -1.229509266561e-14 
   51       1.917494017805e-10       1.676605051221e-14       5.842948721509e-14       1.108871291507e-16       5.448519829216e-11       6.002112450945e-12      -1.134781419924e-14 
   52       1.944183003450e-10       1.782564490524e-14       3.123762257708e-14       1.153055744364e-16       5.221741144166e-11       5.776931710085e-12      -9.911749875611e-15 
   53       1.971150573841e-10       1.892343704279e-14       2.222933770879e-15       1.198110863861e-16       5.007780996108e-11       5.564862587922e-12      -8.276668126993e-15 
   54       1.998297121540e-10       2.005929830357e-14      -2.846464551349e-14       1.244031948395e-16       4.805346153887e-11       5.364216621317e-12      -6.781603805704e-15 
   55       2.025527204588e-10       2.123307482851e-14      -6.068483703160e-14       1.290814162094e-16       4.612987492172e-11       5.173169445973e-12      -5.737426414501e-15 
   56       2.052864546672e-10       2.244476871536e-14      -9.442544831673e-14       1.338454298096e-16       4.430478265335e-11       4.991431649961e-12      -5.166615913181e-15 
   57       2.080362252736e-10       2.369439717438e-14      -1.297113729243e-13       1.386949405768e-16       4.257717412276e-11       4.818926136941e-12      -5.002972863580e-15 
   58       2.108069267096e-10       2.498194012947e-14      -1.665711090447e-13       1.436296279222e-16       4.094312592530e-11       4.655287628557e-12      -5.165011134329e-15 
   59       2.136029843471e-10       2.630733973311e-14      -2.050370388968e-13       1.486491451373e-16       3.939562195081e-11       4.499844726765e-12      -5.555207760260e-15 
   60       2.164283015005e-10       2.767049988117e-14      -2.451457081221e-13       1.537531187992e-16       3.792437347165e-11       4.351601976169e-12      -6.059252801805e-15 
   61       2.192860215073e-10       2.907122207741e-14      -2.869314884186e-13       1.589412268673e-16       3.651867704150e-11       4.209521182323e-12      -6.568311557954e-15 
   62       2.221778714617e-10       3.050899730177e-14      -3.304052711108e-13       1.642134547998e-16       3.517714481826e-11       4.073479735355e-12      -7.053347513508e-15 
   63       2.251045764598e-10       3.198316635122e-14      -3.755714651478e-13       1.695698961319e-16       3.389984899935e-11       3.943496540600e-12      -7.506226759391e-15 
   64       2.280659738237e-10       3.349297691266e-14      -4.224342599228e-13       1.750106807237e-16       3.268539486793e-11       3.819443468710e-12      -7.918158161624e-15 
   65       2.310609542368e-10       3.503758105817e-14      -4.709976947228e-13       1.805359766624e-16       3.153083726840e-11       3.701036913148e-12      -8.279673385308e-15 
   66       2.340874028786e-10       3.661603274040e-14      -5.212657281773e-13       1.861459921646e-16       3.043159708193e-11       3.587829347691e-12      -8.580606918597e-15 
   67       2.371421405602e-10       3.822728528776e-14      -5.732423077076e-13       1.918409774795e-16       2.938137770203e-11       3.479200883923e-12      -8.810076096678e-15 
   68       2.402220881158e-10       3.987029986492e-14      -6.269274502293e-13       1.976212158026e-16       2.837384686624e-11       3.374534109853e-12      -8.960566827951e-15 
   69       2.433281651335e-10       4.154440197288e-14      -6.823044068339e-13       2.034869896290e-16       2.740826457838e-11       3.273798615739e-12      -9.041196772196e-15 
   70       2.464620790925e-10       4.324899301755e-14      -7.393500101453e-13       2.094386109691e-16       2.648485074411e-11       3.177070286300e-12      -9.067116093529e-15 
   71       2.496251449184e-10       4.498344606331e-14      -7.980384009703e-13       2.154764333260e-16       2.560308302702e-11       3.084354811454e-12      -9.055723048975e-15 
   72       2.528182574041e-10       4.674710616631e-14      -8.583409957337e-13       2.216008533166e-16       2.476165847391e-11       2.995583931319e-12      -9.026749017624e-15 
   73       2.560418636301e-10       4.853929070777e-14      -9.202264539129e-13       2.278123122934e-16       2.395845514011e-11       2.910611681201e-12      -9.002343529774e-15 
   74       2.592959353847e-10       5.035928972723e-14      -9.836606454738e-13       2.341112979659e-16       2.319049371478e-11       2.829210636591e-12      -9.007159296082e-15 
   75       2.625799415848e-10       5.220636625585e-14      -1.048606618305e-12       2.404983460223e-16       2.245389914621e-11       2.751068158160e-12      -9.068437236711e-15 
   76       2.658932802653e-10       5.407960942049e-14      -1.115023932374e-12       2.469739436170e-16       2.174486267446e-11       2.675867121987e-12      -9.208507515990e-15 
   77       2.692367264574e-10       5.597746209391e-14      -1.182866594005e-12       2.535382159319e-16       2.106281529074e-11       2.603553406622e-12      -9.420525957666e-15 
   78       2.726111994582e-10       5.789810731464e-14      -1.252084683989e-12       2.601911851387e-16       2.040776594320e-11       2.534110588115e-12      -9.688446972116e-15 
   79       2.760173088223e-10       5.983960523240e-14      -1.322624912637e-12       2.669328630770e-16       1.977933489637e-11       2.467477792179e-12      -9.994145682234e-15 
   80       2.794553362064e-10       6.179989042236e-14      -1.394430574226e-12       2.737632508640e-16       1.917673587064e-11       2.403547671626e-12      -1.031734743662e-14 
   81       2.829252172136e-10       6.377676919933e-14      -1.467441501449e-12       2.806823385032e-16       1.859875818171e-11       2.342164383798e-12      -1.063555732280e-14 
   82       2.864265232372e-10       6.576791693203e-14      -1.541594019865e-12       2.876901044940e-16       1.804374888008e-11       2.283121568000e-12      -1.092398968038e-14 
   83       2.899584433055e-10       6.777087535727e-14      -1.616820902344e-12       2.947865154407e-16       1.750959489047e-11       2.226160322932e-12      -1.115549761431e-14 
   84       2.935201651682e-10       6.978329169900e-14      -1.693058535064e-12       3.019715401863e-16       1.699423668709e-11       2.171032682483e-12      -1.130654562655e-14 
   85       2.971121309127e-10       7.180368745506e-14      -1.770269880201e-12       3.092451957634e-16       1.649734628523e-11       2.117708564131e-12      -1.137641955504e-14 
   86       3.007349571828e-10       7.383081272731e-14      -1.848425254150e-12       3.166075083800e-16       1.601889597209e-11       2.066199579439e-12      -1.137108680847e-14 
   87       3.043890431666e-10       7.586341710633e-14      -1.927495528979e-12       3.240584994273e-16       1.555864270841e-11       2.016495677869e-12      -1.129746701521e-14 
   88       3.080745591504e-10       7.790025104960e-14      -2.007452208081e-12       3.315981853333e-16       1.511611920132e-11       1.968564225026e-12      -1.116346310158e-14 
   89       3.117914350735e-10       7.994006725965e-14      -2.088267501831e-12       3.392265774157e-16       1.469062497721e-11       1.922349080906e-12      -1.097799237002e-14 
   90       3.155393490818e-10       8.198162206221e-14      -2.169914403228e-12       3.469436817356e-16       1.428121745451e-11       1.877769678136e-12      -1.075101757736e-14 
   91       3.193177160826e-10       8.402367678446e-14      -2.252366763556e-12       3.547494989506e-16       1.388670301658e-11       1.834720100225e-12      -1.049357801297e-14 
   92       3.231256762986e-10       8.606499913313e-14      -2.335599368029e-12       3.626440241681e-16       1.350562808453e-11       1.793068159806e-12      -1.021782057703e-14 
   93       3.269623860445e-10       8.810425786874e-14      -2.419580437567e-12       3.706273632895e-16       1.313662403229e-11       1.752687697766e-12      -9.934993923422e-15 
   94       3.308279649437e-10       9.013968571431e-14      -2.504247679775e-12       3.787001023780e-16       1.277952066217e-11       1.713563039561e-12      -9.649018291486e-15 
   95       3.347226706739e-10       9.216936806027e-14      -2.589528759141e-12       3.868629938309e-16       1.243438446993e-11       1.675698618007e-12      -9.362001537065e-15 
   96       3.386466022389e-10       9.419134506573e-14      -2.675348522042e-12       3.951168462716e-16       1.210117570865e-11       1.639086692712e-12      -9.076192973252e-15 
   97       3.425996926714e-10       9.620361157194e-14      -2.761628968429e-12       4.034625260018e-16       1.177974431874e-11       1.603706884342e-12      -8.793986487933e-15 
   98       3.465817017356e-10       9.820411701573e-14      -2.848289223514e-12       4.119009584543e-16       1.146982585790e-11       1.569525708879e-12      -8.517923661328e-15 
   99       3.505922086303e-10       1.001907653430e-13      -2.935245509453e-12       4.204331296445e-16       1.117103743110e-11       1.536496111888e-12      -8.250696883523e-15 
  100       3.546306046915e-10       1.021614149222e-13      -3.022411117037e-12       4.290600876238e-16       1.088287362056e-11       1.504557002778e-12      -7.995152472017e-15 
  101       3.586960860950e-10       1.041138784577e-13      -3.109696377377e-12       4.377829439311e-16       1.060470241569e-11       1.473632789066e-12      -7.754293789256e-15 
  102       3.627876465598e-10       1.060459229033e-13      -3.197008633586e-12       4.466028750456e-16       1.033576114313e-11       1.443632910638e-12      -7.531284360172e-15 
  103       3.669040700501e-10       1.079552693759e-13      -3.284252212471e-12       4.555211238390e-16       1.007515239664e-11       1.414451374014e-12      -7.329450989726e-15 
  104       3.710441910113e-10       1.098397011030e-13      -3.371334650094e-12       4.645388713004e-16       9.822047498092e-12       1.385991243336e-12      -7.151475167855e-15 
  105       3.752077308285e-10       1.116974040601e-13      -3.458186387232e-12       4.736568288490e-16       9.576336948052e-12       1.358242884309e-12      -6.996836170396e-15 
  106       3.793945612831e-10       1.135266724017e-13      -3.544743694091e-12       4.828755933997e-16       9.338060662920e-12       1.331215470810e-12      -6.864026762415e-15 
  107       3.836044428057e-10       1.153258056230e-13      -3.630942693928e-12       4.921957721995e-16       9.107206522449e-12       1.304912782842e-12      -6.751328334696e-15 
  108       3.878370201188e-10       1.170931096607e-13      -3.716719403468e-12       5.016179828542e-16       8.883708580284e-12       1.279333015043e-12      -6.656805101361e-15 
  109       3.920918178794e-10       1.188268979938e-13      -3.802009773312e-12       5.111428533551e-16       8.667445274495e-12       1.254468585200e-12      -6.578298297490e-15 
  110       3.963682363219e-10       1.205254927440e-13      -3.886749728344e-12       5.207710221059e-16       8.458237638109e-12       1.230305942762e-12      -6.513420376741e-15 
  111       4.006655469006e-10       1.221872257765e-13      -3.970875208145e-12       5.305031379491e-16       8.255847509645e-12       1.206825377351e-12      -6.459549208973e-15 
  112       4.049828879326e-10       1.238104398008e-13      -4.054322207402e-12       5.403398601934e-16       8.059975743649e-12       1.184000827275e-12      -6.413822277862e-15 
  113       4.093192602403e-10       1.253934894710e-13      -4.137026816317e-12       5.502818586399e-16       7.870260421229e-12       1.161799688042e-12      -6.373130878525e-15 
  114       4.136735227943e-10       1.269347424867e-13      -4.218925261019e-12       5.603298136092e-16       7.686275060585e-12       1.140182620871e-12      -6.334114315139e-15 
  115       4.180443883560e-10       1.284325806937e-13      -4.299953943971e-12       5.704844159683e-16       7.507526827547e-12       1.119103361207e-12      -6.293154098561e-15 
  116       4.224306068980e-10       1.298854282676e-13      -4.380048103643e-12       5.807463673952e-16       7.333564602810e-12       1.098519660421e-12      -6.247116122742e-15 
  117       4.268315504802e-10       1.312918377993e-13      -4.459137522245e-12       5.911163811545e-16       7.164321915223e-12       1.078428029517e-12      -6.195691968214e-15 
  118       4.312466916324e-10       1.326504167914e-13      -4.537150369591e-12       6.015951814674e-16       6.999812536449e-12       1.058832879681e-12      -6.139332685978e-15 
  119       4.356754192712e-10       1.339598028375e-13      -4.614014565039e-12       6.121835033096e-16       6.840023545714e-12       1.039735675024e-12      -6.078527091465e-15 
  120       4.401170360038e-10       1.352186649620e-13      -4.689657805690e-12       6.228820924408e-16       6.684914511664e-12       1.021134839531e-12      -6.013802575582e-15 
  121       4.445707554301e-10       1.364257049601e-13      -4.764007594594e-12       6.336917054335e-16       6.534416674227e-12       1.003025664011e-12      -5.945725915763e-15 
  122       4.490356994464e-10       1.375796587384e-13      -4.836991268951e-12       6.446131097016e-16       6.388432126467e-12       9.854002130425e-13      -5.874904087018e-15 
  123       4.535108955480e-10       1.386792976546e-13      -4.908536028313e-12       6.556470835295e-16       6.246832996440e-12       9.682472319282e-13      -5.801985072982e-15 
  124       4.579952741323e-10       1.397234298577e-13      -4.978568962783e-12       6.667944161011e-16       6.109460629059e-12       9.515520536402e-13      -5.727658676962e-15 
  125       4.624876658018e-10       1.407109016283e-13      -5.047017081222e-12       6.780559075284e-16       5.976124767944e-12       9.352965057712e-13      -5.652657332990e-15 
  126       4.669867986670e-10       1.416405987184e-13      -5.113807339447e-12       6.894323688805e-16       5.846602737283e-12       9.194588174835e-13      -5.577756916870e-15 
  127       4.714912956496e-10       1.425114476919e-13      -5.178866668436e-12       7.009246222127e-16       5.720638623690e-12       9.040135264581e-13      -5.503777557227e-15 
  128       4.759996717851e-10       1.433224172644e-13      -5.242122002525e-12       7.125335005949e-16       5.597942458062e-12       8.889313858443e-13      -5.431584446555e-15 
  129       4.805104879892e-10       1.440725648538e-13      -5.303501570609e-12       7.242598630543e-16       5.478252546070e-12       8.741855189851e-13      -5.361902503836e-15 
  130       4.850228371557e-10       1.447611791590e-13      -5.362938869965e-12       7.361046411926e-16       5.361531928313e-12       8.597708446126e-13      -5.294735652107e-15 
  131       4.895359065353e-10       1.453876558278e-13      -5.420369183688e-12       7.480687977613e-16       5.247792026285e-12       8.456866166934e-13      -5.229885071094e-15 
  132       4.940488244909e-10       1.459514552954e-13      -5.475728393640e-12       7.601533123405e-16       5.137031062980e-12       8.319303198034e-13      -5.167129119243e-15 
  133       4.985606589204e-10       1.464521044485e-13      -5.528953017700e-12       7.723591814750e-16       5.029233696614e-12       8.184976207831e-13      -5.106222812758e-15 
  134       5.030704156787e-10       1.468891982886e-13      -5.579980246995e-12       7.846874188096e-16       4.924370654350e-12       8.053823203948e-13      -5.046897304640e-15 
  135       5.075770370010e-10       1.472624015957e-13      -5.628747983144e-12       7.971390552249e-16       4.822398366028e-12       7.925763049778e-13      -4.988859363726e-15 
  136       5.120793999247e-10       1.475714505920e-13      -5.675194875495e-12       8.097151389728e-16       4.723258597889e-12       7.800694981049e-13      -4.931790853726e-15 
  137       5.165763147125e-10       1.478161546056e-13      -5.719260358367e-12       8.224167358121e-16       4.626878086300e-12       7.678498122386e-13      -4.875348212266e-15 
  138       5.210665232746e-10       1.479963977339e-13      -5.760884688287e-12       8.352449291440e-16       4.533168171484e-12       7.559031003873e-13      -4.819161929923e-15 
  139       5.255486975916e-10       1.481121405072e-13      -5.800008981232e-12       8.482008201480e-16       4.442024431244e-12       7.442131077611e-13      -4.762836029265e-15 
  140       5.300214381368e-10       1.481634215528e-13      -5.836575249865e-12       8.612855279171e-16       4.353326314687e-12       7.327614234282e-13      -4.705947543891e-15 
  141       5.344832722991e-10       1.481503592581e-13      -5.870526440778e-12       8.745001895939e-16       4.266936775956e-12       7.215274319711e-13      -4.648045997468e-15 
  142       5.389326528051e-10       1.480731534343e-13      -5.901806471729e-12       8.878459605056e-16       4.182701907951e-12       7.104882651424e-13      -4.588652882771e-15 
  143       5.433679561423e-10       1.479320869803e-13      -5.930360268884e-12       9.013240143001e-16       4.100450576058e-12       6.996187535215e-13      -4.527261140724e-15 
  144       5.477876161761e-10       1.477275374884e-13      -5.956134164935e-12       9.149354261696e-16       4.020030304413e-12       6.888973219584e-13      -4.463458373883e-15 
  145       5.521905431800e-10       1.474600098395e-13      -5.979077059085e-12       9.286808092607e-16       3.941419695296e-12       6.783244330169e-13      -4.397311277095e-15 
  146       5.565757433101e-10       1.471301099988e-13      -5.999139442745e-12       9.425606425104e-16       3.864626448110e-12       6.679058783734e-13      -4.329018292674e-15 
  147       5.609421863259e-10       1.467385370675e-13      -6.016273087888e-12       9.565753838072e-16       3.789651945515e-12       6.576469842416e-13      -4.258789467613e-15 
  148       5.652888047906e-10       1.462860850039e-13      -6.030431086365e-12       9.707254694549e-16       3.716491095502e-12       6.475525971885e-13      -4.186846643746e-15 
  149       5.696144932699e-10       1.457736443437e-13      -6.041567889212e-12       9.850113136365e-16       3.645132173466e-12       6.376270699505e-13      -4.113423647904e-15 
  150       5.739181075320e-10       1.452022039214e-13      -6.049639345970e-12       9.994333078776e-16       3.575556664282e-12       6.278742472484e-13      -4.038766482069e-15 
  151       5.781984637471e-10       1.445728525902e-13      -6.054602743994e-12       1.013991820510e-15       3.507739104379e-12       6.182974516041e-13      -3.963133513532e-15 
  152       5.824543376867e-10       1.438867809437e-13      -6.056416847771e-12       1.028687196136e-15       3.441646923811e-12       6.088994691560e-13      -3.886795665048e-15 
  153       5.866844639236e-10       1.431452830360e-13      -6.055041938228e-12       1.043519755092e-15       3.377240288338e-12       5.996825354751e-13      -3.810036604996e-15 
  154       5.908875350311e-10       1.423497581027e-13      -6.050439852051e-12       1.058489792911e-15       3.314471941492e-12       5.906483213804e-13      -3.733152937532e-15 
  155       5.950622007828e-10       1.415017122817e-13      -6.042574020993e-12       1.073597579788e-15       3.253287046657e-12       5.817979187554e-13      -3.656454392744e-15 
  156       5.992070673518e-10       1.406027603339e-13      -6.031409511192e-12       1.088843360042e-15       3.193623029143e-12       5.731318263632e-13      -3.580264016813e-15 
  157       6.033206965109e-10       1.396546273638e-13      -6.016913062483e-12       1.104227351582e-15       3.135409418254e-12       5.646499356630e-13      -3.504918362167e-15 
  158       6.074016048314e-10       1.386591505408e-13      -5.999053127712e-12       1.119749745367e-15       3.078567689373e-12       5.563515166255e-13      -3.430767677637e-15 
  159       6.114482628833e-10       1.376182808192e-13      -5.977799912047e-12       1.135410704874e-15       3.023011106024e-12       5.482352035490e-13      -3.358176098613e-15 
  160       6.154590944346e-10       1.365340846598e-13      -5.953125412295e-12       1.151210365560e-15       2.968644561956e-12       5.402989808749e-13      -3.287521837204e-15 
  161       6.194325861915e-10       1.354086986963e-13      -5.925003343310e-12       1.167148844133e-15       2.915384070894e-12       5.325405080842e-13      -3.219117234901e-15 
  162       6.233676296062e-10       1.342441856191e-13      -5.893408827382e-12       1.183226268428e-15       2.863217504218e-12       5.249581564502e-13      -3.152960576305e-15 
  163       6.272632079071e-10       1.330426687768e-13      -5.858318752386e-12       1.199442749162e-15       2.812148947665e-12       5.175500372873e-13      -3.088962588867e-15 
  164       6.311182879874e-10       1.318063795752e-13      -5.819711920702e-12       1.215798369874e-15       2.762179469739e-12       5.103136585927e-13      -3.027024429280e-15 
  165       6.349318201127e-10       1.305376589824e-13      -5.777569088008e-12       1.232293186433e-15       2.713307054181e-12       5.032459124226e-13      -2.967037504924e-15 
  166       6.387027376295e-10       1.292389590325e-13      -5.731873002071e-12       1.248927226551e-15       2.665526532440e-12       4.963430622679e-13      -2.908883295323e-15 
  167       6.424299566733e-10       1.279128443301e-13      -5.682608441547e-12       1.265700489288e-15       2.618829516144e-12       4.896007304302e-13      -2.852433173603e-15 
  168       6.461123758769e-10       1.265619935544e-13      -5.629762254772e-12       1.282612944560e-15       2.573204329571e-12       4.830138853977e-13      -2.797548227939e-15 
  169       6.497488760781e-10       1.251892009638e-13      -5.573323398554e-12       1.299664532652e-15       2.528635942119e-12       4.765768292212e-13      -2.744079083014e-15 
  170       6.533383200284e-10       1.237973778999e-13      -5.513282976972e-12       1.316855163724e-15       2.485105900776e-12       4.702831848899e-13      -2.691865721471e-15 
  171       6.568795521006e-10       1.223895542919e-13      -5.449634280164e-12       1.334184717318e-15       2.442592262594e-12       4.641258837073e-13      -2.640737305367e-15 
  172       6.603713979974e-10       1.209688801608e-13      -5.382372823125e-12       1.351653041872e-15       2.401069527155e-12       4.580971526670e-13      -2.590511997627e-15 
  173       6.638126644594e-10       1.195386271238e-13      -5.311496384503e-12       1.369259954225e-15       2.360508569045e-12       4.521885018289e-13      -2.540996783498e-15 
  174       6.672021389730e-10       1.181021898983e-13      -5.237005045388e-12       1.387005239127e-15       2.320876570326e-12       4.463907116948e-13      -2.491987292002e-15 
  175       6.705385894790e-10       1.166630878067e-13      -5.158901228107e-12       1.404888648746e-15       2.282136953000e-12       4.406938205847e-13      -2.443267617393e-15 
  176       6.738207640804e-10       1.152249662800e-13      -5.077189735022e-12       1.422909902180e-15       2.244249311488e-12       4.350871120121e-13      -2.394610140606e-15 
  177       6.770473907506e-10       1.137915983627e-13      -4.991877787322e-12       1.441068684965e-15       2.207169345096e-12       4.295591020605e-13      -2.345775350714e-15 
  178       6.802171770416e-10       1.123668862166e-13      -4.902975063813e-12       1.459364648582e-15       2.170848790486e-12       4.240975267589e-13      -2.296511666384e-15 
