# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       4.883503190994e-08       4.209173226980e-16       1.324023675671e-12       0.000000000000e+00       9.395786014582e-10       6.591614771095e-09       2.533693730728e-13 
    3       4.107917950631e-08       1.144451195414e-15       2.930094914044e-12       0.000000000000e+00       3.331248814336e-10       3.562730322399e-09       3.204043447267e-13 
    4       3.525252682180e-08       2.681448271936e-15       5.219915620186e-12       0.000000000000e+00       1.552191627504e-10       2.232187545582e-09       3.895975902416e-13 
    5       3.063196057652e-08       5.293193465237e-15       7.746426937181e-12       0.000000000000e+00       8.459090012564e-11       1.522327766935e-09       4.385896773636e-13 
    6       2.684506771020e-08       8.919107663038e-15       1.008623870717e-11       0.000000000000e+00       5.101946347306e-11       1.096863773093e-09       4.619605828597e-13 
    7       2.367359816654e-08       1.309868964377e-14       1.195021381897e-11       0.000000000000e+00       3.308381973999e-11       8.219663358483e-10       4.619031879157e-13 
    8       2.097784832611e-08       1.707880462024e-14       1.316811587842e-11       0.000000000000e+00       2.266116898525e-11       6.345642818223e-10       4.424817803391e-13 
    9       1.866354181476e-08       2.005943981140e-14       1.368147322949e-11       0.000000000000e+00       1.620527711262e-11       5.015547579714e-10       4.083715524760e-13 
   10       1.666118074439e-08       2.145781762479e-14       1.352292643830e-11       0.000000000000e+00       1.200031673424e-11       4.041250261395e-10       3.642373886670e-13 
   11       1.491796153328e-08       2.108237610897e-14       1.279034696485e-11       0.000000000000e+00       1.145069121908e-11       3.256139384984e-10       2.764579644438e-13 
   12       1.339373026795e-08       1.916018507600e-14       1.161908829075e-11       0.000000000000e+00       8.895679031223e-12       2.673585041209e-10       2.264506299242e-13 
   13       1.205620711253e-08       1.622805496693e-14       1.015723391341e-11       0.000000000000e+00       7.042942959401e-12       2.223266233011e-10       1.777534393392e-13 
   14       1.087866487620e-08       1.294640799080e-14       8.547561506288e-12       0.000000000000e+00       5.670589949457e-12       1.873174948881e-10       1.321096875910e-13 
   15       9.838614700893e-09       9.911852485812e-15       6.915784199283e-12       0.000000000000e+00       4.637765829581e-12       1.595190529331e-10       9.120905812601e-14 
   16       8.918245979086e-09       7.531058608999e-15       5.362330361508e-12       0.000000000000e+00       3.850592617686e-12       1.371713118764e-10       5.600321137638e-14 
   17       8.102121121474e-09       5.981858504849e-15       3.959277041528e-12       0.000000000000e+00       3.242499701911e-12       1.189860144185e-10       2.701669239864e-14 
   18       7.374777725355e-09       5.242397917028e-15       2.750136670766e-12       0.000000000000e+00       2.755560307807e-12       1.038959369724e-10       4.325644441142e-15 
   19       6.731279305786e-09       5.203041252793e-15       1.757957651828e-12       0.000000000000e+00       2.364879646918e-12       9.148650103222e-11      -1.270574374603e-14 
   20       6.154967277018e-09       5.668392151460e-15       9.785482336602e-13       0.000000000000e+00       2.047429803832e-12       8.112984987112e-11      -2.555037233135e-14 
   21       5.640821270826e-09       6.512055068468e-15       4.004816665362e-13       0.000000000000e+00       1.789243512788e-12       7.246487557781e-11      -3.457807261015e-14 
   22       5.179884999609e-09       7.607533007523e-15      -5.876294280180e-15       0.000000000000e+00       1.573800613101e-12       6.504865810849e-11      -4.011155307439e-14 
   23       4.767932994294e-09       8.898900834393e-15      -2.677643846964e-13       0.000000000000e+00       1.394173069512e-12       5.869455480348e-11      -4.279319752800e-14 
   24       4.397447838861e-09       1.034657897136e-14      -4.217590909151e-13       0.000000000000e+00       1.243418241284e-12       5.320734012607e-11      -4.362723034859e-14 
   25       4.065032153322e-09       1.193374072430e-14      -4.958316302610e-13       0.000000000000e+00       1.116478865713e-12       4.848458139905e-11      -4.365654022490e-14 
   26       3.765440782020e-09       1.364918539099e-14      -5.206542446320e-13       0.000000000000e+00       1.007323920221e-12       4.439343976235e-11      -4.388267797754e-14 
   27       3.495690020432e-09       1.548839986926e-14      -5.180779284644e-13       0.000000000000e+00       9.130939830882e-13       4.082788541529e-11      -4.413813328418e-14 
   28       3.251667109969e-09       1.744929760904e-14      -5.086817101000e-13       0.000000000000e+00       8.310742706057e-13       3.766313178320e-11      -4.393969771558e-14 
   29       3.032188777783e-09       1.953479048588e-14      -5.020785592584e-13       0.000000000000e+00       7.600040122802e-13       3.486258259209e-11      -4.335142486659e-14 
   30       2.834763789623e-09       2.174998887926e-14      -5.058641686707e-13       0.000000000000e+00       6.981097521345e-13       3.238510680302e-11      -4.265311529735e-14 
   31       2.655143787022e-09       2.410010618145e-14      -5.275193113697e-13       0.000000000000e+00       6.429516296193e-13       3.016476803548e-11      -4.213267295302e-14 
