# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   71       2.280021068346e-10       3.404841480730e-14      -4.422021419121e-13       2.454285115895e-16       3.159873683217e-11       1.123989945219e-12      -5.337413101062e-15 
   72       2.307192856856e-10       3.545700114623e-14      -4.866523411308e-13       2.524102266064e-16       3.056939830305e-11       1.106899519385e-12      -6.004401678546e-15 
   73       2.334605297439e-10       3.689322530976e-14      -5.324661557692e-13       2.594906852001e-16       2.958674815510e-11       1.090108644913e-12      -6.674261281402e-15 
   74       2.362263300770e-10       3.835644333463e-14      -5.796683069391e-13       2.666703988885e-16       2.864713521110e-11       1.073502763042e-12      -7.275656875787e-15 
   75       2.390167503518e-10       3.984595717030e-14      -6.282861506237e-13       2.739499331835e-16       2.774581105667e-11       1.056943831463e-12      -7.729663833271e-15 
   76       2.418317165642e-10       4.136106613409e-14      -6.783405336173e-13       2.813297879640e-16       2.687810904167e-11       1.040312733710e-12      -7.970147101484e-15 
   77       2.446720017530e-10       4.290123435093e-14      -7.298161460783e-13       2.888100092527e-16       2.604333341691e-11       1.023647586389e-12      -8.009743731154e-15 
   78       2.475383768739e-10       4.446595214664e-14      -7.826859760152e-13       2.963905097295e-16       2.524149728336e-11       1.007029002453e-12      -7.885512613473e-15 
   79       2.504312944076e-10       4.605468634844e-14      -8.369200470449e-13       3.040711833548e-16       2.447213797661e-11       9.905388642852e-13      -7.639541150214e-15 
   80       2.533508701410e-10       4.766688034680e-14      -8.924853594756e-13       3.118519047569e-16       2.373429519499e-11       9.742602403388e-13      -7.319117371275e-15 
   81       2.562968649468e-10       4.930195415737e-14      -9.493458313902e-13       3.197325286192e-16       2.302648912764e-11       9.582773017670e-13      -6.976902052229e-15 
   82       2.592686665648e-10       5.095930448290e-14      -1.007462239729e-12       3.277128890678e-16       2.234669858262e-11       9.426752390587e-13      -6.671100831869e-15 
   83       2.622652713819e-10       5.263830477514e-14      -1.066792161372e-12       3.357927990582e-16       2.169233911503e-11       9.275401786736e-13      -6.465636329760e-15 
   84       2.652857028753e-10       5.433822268593e-14      -1.127292877779e-12       3.439720571393e-16       2.106089201022e-11       9.129436413774e-13      -6.414917634462e-15 
   85       2.683303865542e-10       5.605795656111e-14      -1.188930771225e-12       3.522504703734e-16       2.045195894978e-11       8.988931395425e-13      -6.514870698974e-15 
   86       2.713999706098e-10       5.779625517330e-14      -1.251673385485e-12       3.606278341097e-16       1.986550944830e-11       8.853731990010e-13      -6.744067645982e-15 
   87       2.744948987983e-10       5.955179514177e-14      -1.315486591794e-12       3.691039244651e-16       1.930124951128e-11       8.723597510550e-13      -7.078322131860e-15 
   88       2.776153995602e-10       6.132317960595e-14      -1.380334579743e-12       3.776784978347e-16       1.875861070193e-11       8.598197893076e-13      -7.490602596492e-15 
   89       2.807614751400e-10       6.310893689888e-14      -1.446179848167e-12       3.863512904038e-16       1.823673920804e-11       8.477110264940e-13      -7.950945513105e-15 
   90       2.839328907052e-10       6.490751922076e-14      -1.512983196036e-12       3.951220176586e-16       1.773448490881e-11       8.359815513127e-13      -8.426368638090e-15 
   91       2.871291634659e-10       6.671730131242e-14      -1.580703713347e-12       4.039903738978e-16       1.725039044170e-11       8.245694852567e-13      -8.880784260840e-15 
   92       2.903495517942e-10       6.853657912877e-14      -1.649298772012e-12       4.129560317437e-16       1.678268026923e-11       8.134026394445e-13      -9.274912453566e-15 
   93       2.935933715982e-10       7.036370448421e-14      -1.718727113700e-12       4.220187949683e-16       1.632968277586e-11       8.024151638239e-13      -9.574580711205e-15 
   94       2.968610235087e-10       7.219751503458e-14      -1.788958664378e-12       4.311790843260e-16       1.589119292451e-11       7.916011045409e-13      -9.777239191245e-15 
   95       3.001531007832e-10       7.403696681284e-14      -1.859966185903e-12       4.404375242265e-16       1.546729528290e-11       7.809683045985e-13      -9.889291531361e-15 
   96       3.034700695135e-10       7.588100455208e-14      -1.931722343553e-12       4.497947975248e-16       1.505794433238e-11       7.705220207586e-13      -9.918091776799e-15 
   97       3.068122622368e-10       7.772856222550e-14      -2.004199739426e-12       4.592516471369e-16       1.466295947884e-11       7.602648136249e-13      -9.871972748798e-15 
   98       3.101798715479e-10       7.957856358635e-14      -2.077370945846e-12       4.688088776555e-16       1.428202006369e-11       7.501964377254e-13      -9.760274413023e-15 
   99       3.135729437101e-10       8.142992270790e-14      -2.151208538759e-12       4.784673569662e-16       1.391466037485e-11       7.403137315948e-13      -9.593372247995e-15 
  100       3.169913722674e-10       8.328154452338e-14      -2.225685131142e-12       4.882280178627e-16       1.356026465772e-11       7.306105078576e-13      -9.382705613515e-15 
  101       3.204348916553e-10       8.513232536594e-14      -2.300773406399e-12       4.980918596630e-16       1.321806212616e-11       7.210774433103e-13      -9.140806119096e-15 
  102       3.239030708129e-10       8.698115350860e-14      -2.376446151768e-12       5.080599498250e-16       1.288712197342e-11       7.117019690042e-13      -8.881325992391e-15 
  103       3.273953067941e-10       8.882690970421e-14      -2.452676291716e-12       5.181334255624e-16       1.256634838317e-11       7.024681603281e-13      -8.619066447624e-15 
  104       3.309110151148e-10       9.066842628711e-14      -2.529432813898e-12       5.283133594562e-16       1.225472958390e-11       6.933617823028e-13      -8.367193727891e-15 
  105       3.344502438376e-10       9.250435702302e-14      -2.606667848279e-12       5.386003321354e-16       1.195213407395e-11       6.843864384103e-13      -8.128397829672e-15 
  106       3.380131309170e-10       9.433329060256e-14      -2.684327896736e-12       5.489948046150e-16       1.165861315460e-11       6.755494084737e-13      -7.902586777789e-15 
  107       3.415997106965e-10       9.615379059310e-14      -2.762357773044e-12       5.594972492656e-16       1.137415432063e-11       6.668566356239e-13      -7.689589794119e-15 
  108       3.452099096814e-10       9.796439552337e-14      -2.840700591148e-12       5.701081499344e-16       1.109867906295e-11       6.583126730327e-13      -7.489154761346e-15 
  109       3.488435423130e-10       9.976361896804e-14      -2.919297753425e-12       5.808280020666e-16       1.083204067126e-11       6.499206306461e-13      -7.300945686697e-15 
  110       3.525003067417e-10       1.015499496323e-13      -2.998088938951e-12       5.916573128264e-16       1.057402203673e-11       6.416821219174e-13      -7.124540165698e-15 
  111       3.561797806004e-10       1.033218514365e-13      -3.077012091761e-12       6.025966012183e-16       1.032433345465e-11       6.335972105409e-13      -6.959426845915e-15 
  112       3.598814167782e-10       1.050777636007e-13      -3.156003409123e-12       6.136463982088e-16       1.008261042706e-11       6.256643571849e-13      -6.805002890700e-15 
  113       3.636045391936e-10       1.068161007291e-13      -3.234997329794e-12       6.248072468467e-16       9.848411465449e-12       6.178803662253e-13      -6.660571442938e-15 
  114       3.673483385681e-10       1.085352528951e-13      -3.313926522290e-12       6.360797023852e-16       9.621215893411e-12       6.102403324785e-13      -6.525339088794e-15 
  115       3.711118681998e-10       1.102335857253e-13      -3.392721873152e-12       6.474643324027e-16       9.400421649276e-12       6.027375879351e-13      -6.398413321459e-15 
  116       3.748942314081e-10       1.119095094631e-13      -3.471316424558e-12       6.589617153331e-16       9.185477731896e-12       5.953656272081e-13      -6.278948869287e-15 
  117       3.786951787599e-10       1.135616955036e-13      -3.549657755387e-12       6.705724355943e-16       8.976304504053e-12       5.881242633377e-13      -6.166612285745e-15 
  118       3.825145758560e-10       1.151888864665e-13      -3.627697090433e-12       6.822970880923e-16       8.772920601602e-12       5.810141238728e-13      -6.061169345061e-15 
  119       3.863522156524e-10       1.167898302601e-13      -3.705385508671e-12       6.941362798653e-16       8.575311866840e-12       5.740347037421e-13      -5.962340025238e-15 
  120       3.902078159288e-10       1.183632807759e-13      -3.782673966449e-12       7.060906301907e-16       8.383430341651e-12       5.671843294818e-13      -5.869797288021e-15 
  121       3.940810167564e-10       1.199079985828e-13      -3.859513320666e-12       7.181607706925e-16       8.197193260639e-12       5.604601234648e-13      -5.783165858861e-15 
  122       3.979713779663e-10       1.214227516216e-13      -3.935854351959e-12       7.303473454484e-16       8.016482044267e-12       5.538579681289e-13      -5.702021006882e-15 
  123       4.018783766175e-10       1.229063158998e-13      -4.011647787887e-12       7.426510110970e-16       7.841141291998e-12       5.473724702055e-13      -5.625887324844e-15 
  124       4.058014044651e-10       1.243574761857e-13      -4.086844326114e-12       7.550724369446e-16       7.670977775427e-12       5.409969249485e-13      -5.554237509112e-15 
  125       4.097397654288e-10       1.257750267034e-13      -4.161394657595e-12       7.676123050732e-16       7.505759431421e-12       5.347232803624e-13      -5.486491139615e-15 
  126       4.136926730606e-10       1.271577718264e-13      -4.235249489760e-12       7.802713104465e-16       7.345214355260e-12       5.285421014309e-13      -5.422013459819e-15 
  127       4.176592480132e-10       1.285045267731e-13      -4.308359569695e-12       7.930501610183e-16       7.189029793768e-12       5.224425343461e-13      -5.360114156687e-15 
  128       4.216385155081e-10       1.298141183005e-13      -4.380675707331e-12       8.059495778387e-16       7.036851138457e-12       5.164122707362e-13      -5.300046140645e-15 
  129       4.256295370726e-10       1.310854069309e-13      -4.452148162047e-12       8.189703407332e-16       6.888358433268e-12       5.104406027414e-13      -5.241142051161e-15 
  130       4.296318274669e-10       1.323173549129e-13      -4.522724677164e-12       8.321134307768e-16       6.743507525750e-12       5.045280431424e-13      -5.183243295782e-15 
  131       4.336449789225e-10       1.335089670624e-13      -4.592352272641e-12       8.453799037246e-16       6.602313590846e-12       4.986776978839e-13      -5.126315990683e-15 
  132       4.376685294181e-10       1.346592707399e-13      -4.660977880777e-12       8.587708462704e-16       6.464775539916e-12       4.928922563074e-13      -5.070317221826e-15 
  133       4.417019611082e-10       1.357673166990e-13      -4.728548364833e-12       8.722873764800e-16       6.330875568533e-12       4.871739774972e-13      -5.015194810431e-15 
  134       4.457446987525e-10       1.368321799346e-13      -4.795010537664e-12       8.859306442244e-16       6.200578704295e-12       4.815246766257e-13      -4.960887078466e-15 
  135       4.497961081444e-10       1.378529605316e-13      -4.860311180350e-12       8.997018316130e-16       6.073832354623e-12       4.759457112989e-13      -4.907322614118e-15 
  136       4.538554945400e-10       1.388287845135e-13      -4.924397060822e-12       9.136021534272e-16       5.950565854568e-12       4.704379679024e-13      -4.854420037277e-15 
  137       4.579221010876e-10       1.397588046912e-13      -4.987214952494e-12       9.276328575533e-16       5.830690014613e-12       4.650018479461e-13      -4.802087765015e-15 
  138       4.619951072560e-10       1.406422015111e-13      -5.048711652889e-12       9.417952254158e-16       5.714096668479e-12       4.596372544108e-13      -4.750223777062e-15 
  139       4.660736272635e-10       1.414781839038e-13      -5.108834002270e-12       9.560905724108e-16       5.600658220926e-12       4.543435780927e-13      -4.698715381292e-15 
  140       4.701567085076e-10       1.422659901329e-13      -5.167528902268e-12       9.705202483392e-16       5.490227195561e-12       4.491196839499e-13      -4.647438979197e-15 
  141       4.742433299928e-10       1.430048886432e-13      -5.224743334514e-12       9.850856378399e-16       5.382635782638e-12       4.439638974473e-13      -4.596259831368e-15 
  142       4.783324007605e-10       1.436941789095e-13      -5.280424379263e-12       9.997881608231e-16       5.277695386863e-12       4.388739909025e-13      -4.545031822977e-15 
  143       4.824227583174e-10       1.443331922852e-13      -5.334519234028e-12       1.014629272904e-15       5.175196175200e-12       4.338471698309e-13      -4.493597229252e-15 
  144       4.865132868384e-10       1.449213252671e-13      -5.386976006363e-12       1.029610332953e-15       5.074951248260e-12       4.288810570723e-13      -4.441824408398e-15 
  145       4.906032882230e-10       1.454581411966e-13      -5.437746140971e-12       1.044732190118e-15       4.976935017047e-12       4.239767833415e-13      -4.389725563549e-15 
  146       4.946921448041e-10       1.459432802446e-13      -5.486782268409e-12       1.059995556726e-15       4.881157672211e-12       4.191361768264e-13      -4.337350198802e-15 
  147       4.987792019839e-10       1.463764289212e-13      -5.534037475282e-12       1.075401137174e-15       4.787621591444e-12       4.143607849167e-13      -4.284748217872e-15 
  148       5.028637673512e-10       1.467573211104e-13      -5.579465327328e-12       1.090949627607e-15       4.696321143743e-12       4.096518662837e-13      -4.231969907547e-15 
  149       5.069451097991e-10       1.470857391050e-13      -5.623019892496e-12       1.106641715581e-15       4.607242493666e-12       4.050103829609e-13      -4.179065921140e-15 
  150       5.110224586420e-10       1.473615146415e-13      -5.664655764020e-12       1.122478079736e-15       4.520363405599e-12       4.004369924231e-13      -4.126087261945e-15 
  151       5.150950027329e-10       1.475845299348e-13      -5.704328083502e-12       1.138459389465e-15       4.435653048013e-12       3.959320396668e-13      -4.073085266686e-15 
  152       5.191618895808e-10       1.477547187132e-13      -5.741992563986e-12       1.154586304582e-15       4.353071797729e-12       3.914955492900e-13      -4.020111588975e-15 
  153       5.232222244681e-10       1.478720672534e-13      -5.777605513041e-12       1.170859474995e-15       4.272571044177e-12       3.871272175721e-13      -3.967218182761e-15 
  154       5.272750695676e-10       1.479366154150e-13      -5.811123855835e-12       1.187279540372e-15       4.194092993656e-12       3.828264045537e-13      -3.914457285786e-15 
  155       5.313194430601e-10       1.479484576755e-13      -5.842505158216e-12       1.203847129812e-15       4.117570473600e-12       3.785921261170e-13      -3.861881403038e-15 
  156       5.353543182516e-10       1.479077441654e-13      -5.871707649789e-12       1.220562861515e-15       4.042926736834e-12       3.744230460650e-13      -3.809543290204e-15 
  157       5.393786226905e-10       1.478146817026e-13      -5.898690246993e-12       1.237427342451e-15       3.970075265838e-12       3.703174682020e-13      -3.757495937122e-15 
  158       5.433912372850e-10       1.476695348277e-13      -5.923412576182e-12       1.254441168030e-15       3.898919577010e-12       3.662733284134e-13      -3.705792551237e-15 
  159       5.473909954206e-10       1.474726268385e-13      -5.945834996702e-12       1.271604921770e-15       3.829353024923e-12       3.622881867453e-13      -3.654486541052e-15 
  160       5.513766820769e-10       1.472243408253e-13      -5.965918623970e-12       1.288919174970e-15       3.761258606589e-12       3.583592194849e-13      -3.603631499583e-15 
  161       5.553471293801e-10       1.469251241065e-13      -5.983625625293e-12       1.306384505221e-15       3.694533033340e-12       3.544839111851e-13      -3.553271707074e-15 
  162       5.593015146076e-10       1.465754998061e-13      -5.998920088282e-12       1.324001554485e-15       3.629161749628e-12       3.506622161397e-13      -3.503412730065e-15 
  163       5.632390869722e-10       1.461760582826e-13      -6.011767273702e-12       1.341770975546e-15       3.565150205137e-12       3.468945738067e-13      -3.454048178593e-15 
  164       5.671590731223e-10       1.457274548622e-13      -6.022133373769e-12       1.359693413384e-15       3.502500100412e-12       3.431812213925e-13      -3.405168893400e-15 
  165       5.710606767028e-10       1.452304108893e-13      -6.029985536490e-12       1.377769504933e-15       3.441209302775e-12       3.395221891521e-13      -3.356762885765e-15 
  166       5.749430779159e-10       1.446857147768e-13      -6.035291889992e-12       1.395999878838e-15       3.381271762240e-12       3.359172956892e-13      -3.308815277336e-15 
  167       5.788054330823e-10       1.440942230570e-13      -6.038021566855e-12       1.414385155206e-15       3.322677427423e-12       3.323661432569e-13      -3.261308239965e-15 
  168       5.826468742021e-10       1.434568614315e-13      -6.038144728448e-12       1.432925945369e-15       3.265412161459e-12       3.288681130578e-13      -3.214220935544e-15 
  169       5.864665085161e-10       1.427746258223e-13      -6.035632589259e-12       1.451622851637e-15       3.209457657914e-12       3.254223605438e-13      -3.167529455834e-15 
  170       5.902634180660e-10       1.420485834220e-13      -6.030457441229e-12       1.470476467053e-15       3.154791356697e-12       3.220278107173e-13      -3.121206762303e-15 
  171       5.940366592564e-10       1.412798737444e-13      -6.022592678088e-12       1.489487375153e-15       3.101386359979e-12       3.186831534308e-13      -3.075222625957e-15 
  172       5.977852624149e-10       1.404697096749e-13      -6.012012819684e-12       1.508656149717e-15       3.049211348098e-12       3.153868386872e-13      -3.029543567172e-15 
  173       6.015082313536e-10       1.396193785210e-13      -5.998693536317e-12       1.527983354532e-15       2.998230495481e-12       3.121370719405e-13      -2.984132795534e-15 
  174       6.052045429302e-10       1.387302430631e-13      -5.982611673074e-12       1.547469543141e-15       2.948403386553e-12       3.089318093956e-13      -2.938950149665e-15 
  175       6.088731466082e-10       1.378037426046e-13      -5.963745274160e-12       1.567115258607e-15       2.899684931650e-12       3.057687533091e-13      -2.893952037062e-15 
  176       6.125129640190e-10       1.368413940229e-13      -5.942073607235e-12       1.586921033261e-15       2.852025282937e-12       3.026453472891e-13      -2.849091373929e-15 
  177       6.161228885220e-10       1.358447928191e-13      -5.917577187740e-12       1.606887388466e-15       2.805369750316e-12       2.995587715955e-13      -2.804317525010e-15 
