# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:(.)w_scf              17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf               22:gr.fac. D             23:gr.fac. f          
       1.342956405932e+11       4.190945296767e-20       3.451263182797e-06       3.891203007565e+16       1.556031971233e+04       1.158661565147e-07       2.089683103618e+15       1.992587497804e-06       8.950076192700e+32       5.937426719002e+24       3.244133208213e+25       6.191384269598e+32       1.514146084609e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -9.477380066167e-38       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.811424428010e-05       1.512200282717e-01 
       1.333621058522e+11       4.249823886993e-20       3.475421181065e-06       3.837292880234e+16       1.556031971231e+04       1.166772196102e-07       2.075157004582e+15       2.006535610183e-06       8.703798942889e+32       5.814466207740e+24       3.176949174327e+25       6.021017329964e+32       1.472481664869e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -9.677801472461e-38       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.817554623639e-05       1.510606817856e-01 
       1.324350604291e+11       4.309529662527e-20       3.499750164337e-06       3.784129643217e+16       1.556031971228e+04       1.174939601473e-07       2.060731881408e+15       2.020581359347e-06       8.464298449216e+32       5.694052134193e+24       3.111156481092e+25       5.855338339399e+32       1.431963715667e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -9.882461258958e-38       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.823684819279e-05       1.509016707677e-01 
       1.315144592146e+11       4.370074244497e-20       3.524248313624e-06       3.731702948827e+16       1.556031971226e+04       1.183164178682e-07       2.046407032179e+15       2.034725428753e-06       8.231388237194e+32       5.576131763178e+24       3.046726314685e+25       5.694218300653e+32       1.392560689828e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.009144905614e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.829815014928e-05       1.507429941596e-01 
       1.306002574126e+11       4.431469417293e-20       3.548917447915e-06       3.680002592737e+16       1.556031971223e+04       1.191446327931e-07       2.032181759856e+15       2.048968506644e-06       8.004886963513e+32       5.460653451627e+24       2.983630458001e+25       5.537531766068e+32       1.354241908255e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.030485638993e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.835945210589e-05       1.505846509076e-01 
       1.296924105388e+11       4.493727130866e-20       3.573759386200e-06       3.629018511995e+16       1.556031971221e+04       1.199786452225e-07       2.018055372246e+15       2.063311286079e-06       7.784618274847e+32       5.347566625967e+24       2.921841278295e+25       5.385156739897e+32       1.316977536040e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.052277672178e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.842075406260e-05       1.504266399623e-01 
       1.287908744178e+11       4.556859503051e-20       3.598775947466e-06       3.578740783065e+16       1.556031971218e+04       1.208184957389e-07       2.004027181969e+15       2.077754464968e-06       7.570410670545e+32       5.236821759974e+24       2.861331715077e+25       5.236974583327e+32       1.280738559237e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.074530548962e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.848205601941e-05       1.502689602788e-01 
       1.278956051815e+11       4.620878821928e-20       3.623967131716e-06       3.529159619894e+16       1.556031971216e+04       1.216642252090e-07       1.990096506420e+15       2.092298746107e-06       7.362097369100e+32       5.128370353081e+24       2.802075268264e+25       5.092869922098e+32       1.245496762269e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.097254014961e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.854335797634e-05       1.501116108164e-01 
       1.270065592666e+11       4.685797548209e-20       3.649334757938e-06       3.480265372009e+16       1.556031971213e+04       1.225158747853e-07       1.976262667742e+15       2.106944837213e-06       7.159516178296e+32       5.022164909140e+24       2.744045986575e+25       4.952730556683e+32       1.211224705961e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.120458021888e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.860465993337e-05       1.499545905389e-01 
       1.261236934127e+11       4.751628317670e-20       3.674880645121e-06       3.432048522639e+16       1.556031971211e+04       1.233734859086e-07       1.962524992788e+15       2.121693450955e-06       6.962509368922e+32       4.918158915618e+24       2.687218456164e+25       4.816447374921e+32       1.177895706175e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.144152731905e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.866596189051e-05       1.497978984144e-01 
       1.252469646600e+11       4.818383943604e-20       3.700604793266e-06       3.384499686860e+16       1.556031971208e+04       1.242371003098e-07       1.948882813093e+15       2.136545304992e-06       6.770923551969e+32       4.816306823229e+24       2.631567789490e+25       4.683914267066e+32       1.145483813035e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.168348522080e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.872726384776e-05       1.496415334152e-01 
       1.243763303475e+11       4.886077419321e-20       3.726509021362e-06       3.337609609772e+16       1.556031971206e+04       1.251067600118e-07       1.935335464835e+15       2.151501122005e-06       6.584609559199e+32       4.716564025986e+24       2.577069614416e+25       4.555028043171e+32       1.113963790724e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.193055988927e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.878856580512e-05       1.494854945182e-01 
       1.235117481107e+11       4.954721920672e-20       3.752595148399e-06       3.291369164695e+16       1.556031971203e+04       1.259825073317e-07       1.921882288810e+15       2.166561629736e-06       6.403422327000e+32       4.618886841662e+24       2.523700063541e+25       4.429688352744e+32       1.083311097830e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.218285953047e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.884986776259e-05       1.493297807041e-01 
       1.226531758795e+11       5.024330808616e-20       3.778863174375e-06       3.245769351392e+16       1.556031971200e+04       1.268643848829e-07       1.908522630393e+15       2.181727561019e-06       6.227220783446e+32       4.523232492666e+24       2.471435763740e+25       4.307797606615e+32       1.053501868244e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.244049463869e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.891116972017e-05       1.491743909582e-01 
       1.218005718763e+11       5.094917631820e-20       3.805314918282e-06       3.200801294321e+16       1.556031971198e+04       1.277524355769e-07       1.895255839512e+15       2.196999653819e-06       6.055867738455e+32       4.429559087304e+24       2.420253825933e+25       4.189260900953e+32       1.024512892573e+33       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.270357804489e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.897247167787e-05       1.490193242700e-01 
       1.209538946139e+11       5.166496129296e-20       3.831952199107e-06       3.156456240904e+16       1.556031971195e+04       1.286467026257e-07       1.882081270614e+15       2.212378651267e-06       5.889229776974e+32       4.337825601432e+24       2.370131835060e+25       4.073985943376e+32       9.963216000741e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.297222496609e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.903377363568e-05       1.488645796329e-01 
       1.201131028936e+11       5.239080233076e-20       3.858775016852e-06       3.112725559823e+16       1.556031971192e+04       1.295472295439e-07       1.868998282632e+15       2.227865301696e-06       5.727177155101e+32       4.247991860492e+24       2.321047840260e+25       3.961882981087e+32       9.689060410773e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.324655305585e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.909507559361e-05       1.487101560449e-01 
       1.192781558030e+11       5.312684070923e-20       3.885787009494e-06       3.069600739342e+16       1.556031971190e+04       1.304540601505e-07       1.856006238955e+15       2.243460358675e-06       5.569583699070e+32       4.160018521918e+24       2.272980345264e+25       3.852864731002e+32       9.422448698970e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.352668245579e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.915637755165e-05       1.485560525077e-01 
       1.184490127139e+11       5.387321969080e-20       3.912988177035e-06       3.027073385652e+16       1.556031971187e+04       1.313672385714e-07       1.843104507400e+15       2.259164581052e-06       5.416326707010e+32       4.073867057904e+24       2.225908298976e+25       3.746846311781e+32       9.163173282120e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.381273584819e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.921767950981e-05       1.484022680276e-01 
       1.176256332809e+11       5.463008455061e-20       3.940378519474e-06       2.985135221231e+16       1.556031971184e+04       1.322868092412e-07       1.830292460175e+15       2.274978732983e-06       5.267286853407e+32       3.989499738531e+24       2.179811086258e+25       3.643745177750e+32       8.911032289033e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.410483850978e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.927898146809e-05       1.482488016147e-01 
       1.168079774388e+11       5.539758260476e-20       3.967961674789e-06       2.943778083240e+16       1.556031971182e+04       1.332128169057e-07       1.817569473854e+15       2.290903583976e-06       5.122348096206e+32       3.906879615243e+24       2.134668518895e+25       3.543481054621e+32       8.665829403363e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.440311836650e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.934028342649e-05       1.480956522832e-01 
       1.159960054009e+11       5.617586323900e-20       3.995737642981e-06       2.902993921929e+16       1.556031971179e+04       1.341453066239e-07       1.804934929344e+15       2.306939908924e-06       4.981397586449e+32       3.825970504669e+24       2.090460826761e+25       3.445975877000e+32       8.427373710755e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.470770604963e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.940158538501e-05       1.479428190515e-01 
       1.151896776573e+11       5.696507793778e-20       4.023706424050e-06       2.862774799073e+16       1.556031971176e+04       1.350843237700e-07       1.792388211858e+15       2.323088488144e-06       4.844325580424e+32       3.746736972771e+24       2.047168649156e+25       3.351153727597e+32       8.195479550205e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.501873495294e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.946288734365e-05       1.477903009419e-01 
       1.143889549724e+11       5.776538031379e-20       4.051873474964e-06       2.823112886425e+16       1.556031971173e+04       1.360299140362e-07       1.779928710877e+15       2.339350107417e-06       4.711025354207e+32       3.669144319329e+24       2.004773026329e+25       3.258940778125e+32       7.969966369501e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.533634129111e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.952418930241e-05       1.476380969810e-01 
       1.135937983837e+11       5.857692613779e-20       4.080236976733e-06       2.784000464196e+16       1.556031971170e+04       1.369821234343e-07       1.767555820133e+15       2.355725558024e-06       4.581393120575e+32       3.593158562746e+24       1.963255391173e+25       3.169265231810e+32       7.750658584642e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.566066415942e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.958549126129e-05       1.474862061991e-01 
       1.128041691993e+11       5.939987336899e-20       4.108798748348e-06       2.745429919546e+16       1.556031971167e+04       1.379409982981e-07       1.755268937566e+15       2.372215636782e-06       4.455327948195e+32       3.518746425159e+24       1.922597561096e+25       3.082057267496e+32       7.537385443139e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.599184559462e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.964679322030e-05       1.473346276306e-01 
       1.120200289962e+11       6.023438218576e-20       4.137558789807e-06       2.707393745109e+16       1.556031971165e+04       1.389065852860e-07       1.743067465305e+15       2.388821146089e-06       4.332731683038e+32       3.445875317873e+24       1.882781730054e+25       2.997248985280e+32       7.329980891055e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.633003063720e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.970809517943e-05       1.471833603140e-01 
       1.112413396189e+11       6.108061501680e-20       4.166522558080e-06       2.669884537527e+16       1.556031971162e+04       1.398789313828e-07       1.730950809633e+15       2.405542893960e-06       4.213508871958e+32       3.374513327083e+24       1.843790460758e+25       2.914774353645e+32       7.128283443727e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.667536739482e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.976939713869e-05       1.470324032914e-01 
       1.104680631766e+11       6.193873657279e-20       4.195688234176e-06       2.632894996012e+16       1.556031971159e+04       1.408580839023e-07       1.718918380963e+15       2.422381694063e-06       4.097566688371e+32       3.304629199901e+24       1.805606677034e+25       2.834569158048e+32       6.932136060026e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.702800710727e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.983069909807e-05       1.468817556092e-01 
       1.097001620422e+11       6.280891387844e-20       4.225057637086e-06       2.596417920923e+16       1.556031971156e+04       1.418440904894e-07       1.706969593802e+15       2.439338365765e-06       3.984814859983e+32       3.236192330667e+24       1.768213656344e+25       2.756570950924e+32       6.741386020091e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.738810421263e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.989200105759e-05       1.467314163176e-01 
       1.089375988502e+11       6.369131630495e-20       4.254632585798e-06       2.560446212366e+16       1.556031971153e+04       1.428369991226e-07       1.695103866731e+15       2.456413734167e-06       3.875165598501e+32       3.169172747545e+24       1.731595022465e+25       2.680719003065e+32       6.555884806417e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.775581641495e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       5.995330301723e-05       1.465813844705e-01 
       1.081803364947e+11       6.458611560306e-20       4.284416718292e-06       2.524972868810e+16       1.556031971150e+04       1.438368581162e-07       1.683320622371e+15       2.473608630145e-06       3.768533531285e+32       3.103541099397e+24       1.695734738315e+25       2.606954256331e+32       6.375487988225e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.813130475329e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.001460497700e-05       1.464316591258e-01 
       1.074283381278e+11       6.549348593641e-20       4.314406396588e-06       2.489990985727e+16       1.556031971147e+04       1.448437161228e-07       1.671619287355e+15       2.490923890393e-06       3.664835634872e+32       3.039268642933e+24       1.660617098930e+25       2.535219277677e+32       6.200055109004e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.851473367227e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.007590693691e-05       1.462822393453e-01 
       1.066815671576e+11       6.641360391547e-20       4.344607077655e-06       2.455493754248e+16       1.556031971144e+04       1.458576221354e-07       1.659999292305e+15       2.508360357460e-06       3.563991170340e+32       2.976327230114e+24       1.626226724587e+25       2.465458214426e+32       6.029449577152e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.890627109406e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.013720889694e-05       1.461331241946e-01 
       1.059399872468e+11       6.734664863192e-20       4.375020580483e-06       2.421474459834e+16       1.556031971141e+04       1.468786254902e-07       1.648460071799e+15       2.525918879795e-06       3.465921620440e+32       2.914689295833e+24       1.592548554068e+25       2.397616750788e+32       5.863538559630e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.930608849196e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.019851085711e-05       1.459843127431e-01 
       1.052035623106e+11       6.829280169348e-20       4.405645086081e-06       2.387926480974e+16       1.556031971138e+04       1.479067758684e-07       1.637001064345e+15       2.543600311783e-06       3.370550628464e+32       2.854327845839e+24       1.559567838063e+25       2.331642065570e+32       5.702192878535e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -1.971436096547e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.025981281741e-05       1.458358040638e-01 
       1.044722565150e+11       6.925224725930e-20       4.436484232428e-06       2.354843287891e+16       1.556031971135e+04       1.489421232992e-07       1.625621712354e+15       2.561405513793e-06       3.277803938798e+32       2.795216444916e+24       1.527270132711e+25       2.267482791046e+32       5.545286910523e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.013126731695e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.032111477785e-05       1.456875972338e-01 
       1.037460342750e+11       7.022517207576e-20       4.467539838515e-06       2.322218441276e+16       1.556031971132e+04       1.499847181621e-07       1.614321462116e+15       2.579335352215e-06       3.187609339099e+32       2.737329205304e+24       1.495641293276e+25       2.205088972965e+32       5.392698489001e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.055699013000e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.038241673843e-05       1.455396913337e-01 
       1.030248602532e+11       7.121176551286e-20       4.498811904341e-06       2.290045591032e+16       1.556031971128e+04       1.510346111889e-07       1.603099763765e+15       2.597390699503e-06       3.099896604077e+32       2.680640775364e+24       1.464667467948e+25       2.144412031656e+32       5.244308809006e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.099171584934e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.044371869914e-05       1.453920854480e-01 
       1.023086993576e+11       7.221221960104e-20       4.530304067885e-06       2.258318475039e+16       1.556031971125e+04       1.520918534670e-07       1.591956071263e+15       2.615572434220e-06       3.014597440816e+32       2.625126328474e+24       1.434335091784e+25       2.085404724203e+32       5.100002334704e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.143563486253e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.050502065999e-05       1.452447786647e-01 
       1.015975167404e+11       7.322672906859e-20       4.562016329146e-06       2.227030917934e+16       1.556031971122e+04       1.531564964410e-07       1.580889842362e+15       2.633881441077e-06       2.931645435600e+32       2.570761552157e+24       1.404630880758e+25       2.028021107665e+32       4.959666709436e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.188894158329e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.056632262099e-05       1.450977700757e-01 
       1.008912777958e+11       7.425549137953e-20       4.593950507115e-06       2.196176829910e+16       1.556031971119e+04       1.542285919159e-07       1.569900538588e+15       2.652318610979e-06       2.850976002204e+32       2.517522637429e+24       1.375541825952e+25       1.972216503301e+32       4.823192668235e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.235183453670e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.062762458212e-05       1.449510587764e-01 
       1.001899481586e+11       7.529870677205e-20       4.626108420780e-06       2.165750205530e+16       1.556031971116e+04       1.553081920590e-07       1.558987625208e+15       2.670884841069e-06       2.772526331610e+32       2.465386268381e+24       1.347055187853e+25       1.917947461785e+32       4.690473952755e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.282451644611e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.068892654339e-05       1.448046438660e-01 
       9.949349370265e+10       7.635657829750e-20       4.658491889131e-06       2.135745122559e+16       1.556031971112e+04       1.563953494032e-07       1.548150571206e+15       2.689581034766e-06       2.696235343099e+32       2.414329611959e+24       1.319158490775e+25       1.865171729377e+32       4.561407228536e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.330719432193e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.075022850481e-05       1.446585244473e-01 
       9.880188053883e+10       7.742931185989e-20       4.691100912169e-06       2.106155740811e+16       1.556031971109e+04       1.574901168487e-07       1.537388849257e+15       2.708408101816e-06       2.622043636698e+32       2.364330307968e+24       1.291839517398e+25       1.813848215024e+32       4.435892004549e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.380007955228e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.081153046637e-05       1.445126996267e-01 
       9.811507501368e+10       7.851711625596e-20       4.723937308881e-06       2.076976301010e+16       1.556031971106e+04       1.585925476664e-07       1.526701935703e+15       2.727366958334e-06       2.549893446931e+32       2.315366459280e+24       1.265086303414e+25       1.763936958364e+32       4.313830554957e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.430338799558e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.087283242808e-05       1.443671685141e-01 
       9.743304370768e+10       7.962020321586e-20       4.757006536238e-06       2.048201123674e+16       1.556031971103e+04       1.597026954998e-07       1.516089310525e+15       2.746458526844e-06       2.479728597838e+32       2.267416622243e+24       1.238887132288e+25       1.715399098618e+32       4.195127843019e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.481734007511e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.093413438994e-05       1.442219302232e-01 
       9.675575343360e+10       8.073878744433e-20       4.790304956259e-06       2.019824608005e+16       1.556031971099e+04       1.608206143680e-07       1.505550457320e+15       2.765683736330e-06       2.411494459243e+32       2.220459797289e+24       1.213230530127e+25       1.668196844330e+32       4.079691447101e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.534216087547e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.099543635194e-05       1.440769838710e-01 
       9.608317123490e+10       8.187308666248e-20       4.823836206924e-06       1.991841230800e+16       1.556031971096e+04       1.619463586683e-07       1.495084863274e+15       2.785043522281e-06       2.345137904217e+32       2.174475419740e+24       1.188105260658e+25       1.622293443943e+32       3.967431488715e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.587808024125e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.105673831409e-05       1.439323285783e-01 
       9.541526438416e+10       8.302332165021e-20       4.857603926212e-06       1.964245545378e+16       1.556031971093e+04       1.630799831787e-07       1.484692019136e+15       2.804538826730e-06       2.280607267712e+32       2.129443350799e+24       1.163500320303e+25       1.577653157183e+32       3.858260562539e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.642533287759e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.111804027639e-05       1.437879634693e-01 
       9.475200038145e+10       8.418971628914e-20       4.891606295132e-06       1.937032180518e+16       1.556031971089e+04       1.642215430607e-07       1.474371419197e+15       2.824170598307e-06       2.217852306334e+32       2.085343868731e+24       1.139404933360e+25       1.534241227234e+32       3.752093668362e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.698415845307e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.117934223885e-05       1.436438876717e-01 
       9.409334695273e+10       8.537249760621e-20       4.925848770654e-06       1.910195839412e+16       1.556031971086e+04       1.653710938618e-07       1.464122561265e+15       2.843939792283e-06       2.156824159227e+32       2.042157660227e+24       1.115808547286e+25       1.492023853676e+32       3.648848144906e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.755480170460e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.124064420145e-05       1.435001003168e-01 
       9.343927204834e+10       8.657189581785e-20       4.960329533787e-06       1.883731298637e+16       1.556031971082e+04       1.665286915186e-07       1.453944946634e+15       2.863847370613e-06       2.097475310030e+32       1.999865811945e+24       1.092700828077e+25       1.450968166168e+32       3.548443605466e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.813751254461e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.130194616421e-05       1.433566005391e-01 
       9.278974384140e+10       8.778814437481e-20       4.995052222512e-06       1.857633407139e+16       1.556031971079e+04       1.676943923589e-07       1.443838080070e+15       2.883894301989e-06       2.039759549874e+32       1.958449802227e+24       1.070071655737e+25       1.411042198853e+32       3.450801875319e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.873254617054e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.136324812713e-05       1.432133874769e-01 
       9.214473072627e+10       8.902148000759e-20       5.030016836827e-06       1.831897085226e+16       1.556031971075e+04       1.688682531051e-07       1.433801469778e+15       2.904081561881e-06       1.983631941414e+32       1.917891492985e+24       1.047911119851e+25       1.372214865474e+32       3.355846930858e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.934016317657e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.142455009020e-05       1.430704602718e-01 
       9.150420131700e+10       9.027214277251e-20       5.065227014711e-06       1.806517323582e+16       1.556031971072e+04       1.700503308765e-07       1.423834627382e+15       2.924410132589e-06       1.929048783834e+32       1.878173121763e+24       1.026209515241e+25       1.334455935164e+32       3.263504840401e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -2.996062966776e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.148585205343e-05       1.429278180687e-01 
       9.086812444583e+10       9.154037609846e-20       5.100682756165e-06       1.781489182293e+16       1.556031971068e+04       1.712406831923e-07       1.413937067903e+15       2.944881003289e-06       1.875967578824e+32       1.839277293953e+24       1.004957337718e+25       1.297736008916e+32       3.173703706628e+32       8.254349433414e-10      -8.254349433414e-10      -1.000000000000e+00       7.037478000000e-13      -3.059421737656e-37       2.476304830024e-09       2.476304830024e-09       2.476304830024e-09       6.154715401682e-05       1.427854600162e-01 
