# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.354594199819e-10       6.962762544810e-15       5.003004527101e-13       0.000000000000e+00       9.238025271246e-09       3.866858782637e-10      -2.475764007939e-12 
    3       1.301081577873e-10       1.199989018401e-14       6.184037811290e-13       0.000000000000e+00       5.708686739407e-09       2.817010127136e-10      -2.189588009623e-12 
    4       1.239920506804e-10       1.434999615353e-14       6.372978101955e-13       0.000000000000e+00       3.975465271394e-09       2.168024482671e-10      -1.767213716803e-12 
    5       1.189558421562e-10       1.364589344267e-14       5.977539012737e-13       0.000000000000e+00       2.966474762761e-09       1.732228915281e-10      -1.335001812085e-12 
    6       1.152036827490e-10       1.086636686001e-14       5.281548357207e-13       0.000000000000e+00       2.315819153376e-09       1.421843864872e-10      -9.362185976645e-13 
    7       1.126086700600e-10       7.447451117985e-15       4.480507631084e-13       0.000000000000e+00       1.867043566928e-09       1.191137488295e-10      -5.938661598136e-13 
    8       1.109408016343e-10       4.523967694366e-15       3.693712734719e-13       0.000000000000e+00       1.541612120555e-09       1.013781535536e-10      -3.188892549813e-13 
    9       1.099812152803e-10       2.613860136833e-15       2.992126726910e-13       0.000000000000e+00       1.296769581237e-09       8.735653421152e-11      -1.141378904773e-13 
   10       1.096525736558e-10       1.674927874298e-15       2.413990540274e-13       0.000000000000e+00       1.107824931439e-09       7.606232888829e-11       2.376549085001e-14 
   11       1.097591379489e-10       1.361976890272e-15       1.976862544289e-13       0.000000000000e+00       9.298874000988e-10       6.705852763582e-11       1.019499755169e-13 
   12       1.102137446996e-10       1.298066762884e-15       1.682925316902e-13       0.000000000000e+00       8.120987036475e-10       5.948652452970e-11       1.337380136068e-13 
   13       1.109931669785e-10       1.240995427172e-15       1.519561258891e-13       0.000000000000e+00       7.154727046842e-10       5.302606944959e-11       1.299556097170e-13 
   14       1.119644669679e-10       1.117515055032e-15       1.463507520601e-13       0.000000000000e+00       6.351240762725e-10       4.766116797639e-11       1.035004257450e-13 
   15       1.130965422992e-10       9.663618690966e-16       1.486918796135e-13       0.000000000000e+00       5.675377145770e-10       4.313936044537e-11       6.532831635439e-14 
   16       1.144015767420e-10       8.550943546268e-16       1.561849726906e-13       0.000000000000e+00       5.101054837902e-10       3.917015778208e-11       2.431778201398e-14 
   17       1.158165977655e-10       8.214695483827e-16       1.663209922186e-13       0.000000000000e+00       4.608589100728e-10       3.575459732388e-11      -1.256887397546e-14 
