# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:(.)w_scf              17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf               22:gr.fac. D             23:gr.fac. f          
       1.891388261903e+10       2.112878000072e-18       2.450525607856e-05       7.718296732246e+14       7.864208682609e+03       4.157902869863e-07       1.487427199223e+14       1.414811582891e-05       3.521290295156e+29       1.658649359944e+22       9.062645694904e+22       2.435919077415e+29       5.957210444700e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.325377886897e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.399150516837e-02       1.166450883318e-01 
       1.878240577854e+10       2.142561822204e-18       2.467679223628e-05       7.611364674758e+14       7.864208682438e+03       4.187008189870e-07       1.477087586085e+14       1.424715263438e-05       3.424395735686e+29       1.624299736276e+22       8.874963791434e+22       2.368890435603e+29       5.793287221216e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.322900072253e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.400288965159e-02       1.165502565748e-01 
       1.865184287834e+10       2.172662672335e-18       2.484952983650e-05       7.505914092468e+14       7.864208682265e+03       4.216317247116e-07       1.466819847119e+14       1.434688269741e-05       3.330167402193e+29       1.590661472509e+22       8.691168666514e+22       2.303706205974e+29       5.633874636351e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.321085482899e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.401427413499e-02       1.164555789036e-01 
       1.852218756533e+10       2.203186409291e-18       2.502347706468e-05       7.401924460483e+14       7.864208682091e+03       4.245831467761e-07       1.456623482705e+14       1.444731087080e-05       3.238531928731e+29       1.557719836811e+22       8.511179827313e+22       2.240315636250e+29       5.478848571870e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.319938229767e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.402565861857e-02       1.163610549431e-01 
       1.839343353057e+10       2.234138974207e-18       2.519864119677e-05       7.299375538274e+14       7.864208681916e+03       4.275552287950e-07       1.446497996692e+14       1.454844204133e-05       3.149417968148e+29       1.525460402438e+22       8.334918447960e+22       2.178669370690e+29       5.328088324876e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.319462648086e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.403704310233e-02       1.162666843192e-01 
       1.826557450896e+10       2.265526391687e-18       2.537503132771e-05       7.198247365728e+14       7.864208681740e+03       4.305481153878e-07       1.436442896382e+14       1.465028112998e-05       3.062756136537e+29       1.493869041412e+22       8.162307335019e+22       2.118719411667e+29       5.181476513821e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.319663300217e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.404842758627e-02       1.161724666595e-01 
       1.813860427896e+10       2.297354770975e-18       2.555265655246e-05       7.098520259268e+14       7.864208681562e+03       4.335619521867e-07       1.426457692499e+14       1.475283309217e-05       2.978478959213e+29       1.462931918339e+22       7.993270893682e+22       2.060419082291e+29       5.038898987124e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.320544978584e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.405981207039e-02       1.160784015924e-01 
       1.801251666227e+10       2.329630307143e-18       2.573152505647e-05       7.000174808020e+14       7.864208681383e+03       4.365968858431e-07       1.416541899169e+14       1.485610291801e-05       2.896520818175e+29       1.432635484347e+22       7.827735094668e+22       2.003722990072e+29       4.900244734284e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.322112708687e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.407119655470e-02       1.159844887476e-01 
       1.788730552356e+10       2.362359282298e-18       2.591164593468e-05       6.903191870036e+14       7.864208681203e+03       4.396530640350e-07       1.406695033896e+14       1.496009563255e-05       2.816817901020e+29       1.402966471154e+22       7.665627441792e+22       1.948586991574e+29       4.765405799453e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.324371752205e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.408258103919e-02       1.158907277561e-01 
       1.776296477012e+10       2.395548066802e-18       2.609302737255e-05       6.807552568566e+14       7.864208681022e+03       4.427306354740e-07       1.396916617537e+14       1.506481629601e-05       2.739308151254e+29       1.373911885255e+22       7.506876940225e+22       1.894968158046e+29       4.634277197379e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.327327610194e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.409396552388e-02       1.157971182500e-01 
       1.763948835161e+10       2.429203120518e-18       2.627567846503e-05       6.713238288387e+14       7.864208680839e+03       4.458297499130e-07       1.387206174282e+14       1.517027000403e-05       2.663931219981e+29       1.345459002233e+22       7.351414065396e+22       1.842824741998e+29       4.506756831666e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.330986026369e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.410535000875e-02       1.157036598627e-01 
       1.751687025975e+10       2.463330994060e-18       2.645960830705e-05       6.620230672176e+14       7.864208680655e+03       4.489505581530e-07       1.377563231625e+14       1.527646188793e-05       2.590628418909e+29       1.317595361185e+22       7.199170732548e+22       1.792116144697e+29       4.382745415282e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.335352990490e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.411673449382e-02       1.156103522285e-01 
       1.739510452800e+10       2.497938330075e-18       2.664482599357e-05       6.528511616941e+14       7.864208680470e+03       4.520932120505e-07       1.367987320347e+14       1.538339711492e-05       2.519342674660e+29       1.290308759268e+22       7.050080266915e+22       1.742802884554e+29       4.262146393254e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.340434741839e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.412811897907e-02       1.155171949832e-01 
       1.727418523133e+10       2.533031864530e-18       2.683133971004e-05       6.438063270494e+14       7.864208680283e+03       4.552578645251e-07       1.358477974489e+14       1.549108088841e-05       2.450018484333e+29       1.263587246350e+22       6.904077374527e+22       1.694846566389e+29       4.144865867489e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.346237772791e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.413950346452e-02       1.154241877637e-01 
       1.715410648588e+10       2.568618428026e-18       2.701915855141e-05       6.348868027979e+14       7.864208680095e+03       4.584446695669e-07       1.349034731334e+14       1.559951844824e-05       2.382601872285e+29       1.237419119780e+22       6.761098113612e+22       1.648209851533e+29       4.030812523669e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.352768832492e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.415088795017e-02       1.153313302079e-01 
       1.703486244869e+10       2.604704947128e-18       2.720829252212e-05       6.260908528441e+14       7.864208679906e+03       4.616537822439e-07       1.339657131379e+14       1.570871507088e-05       2.317040348110e+29       1.211792919262e+22       6.621079866594e+22       1.602856428754e+29       3.919897560151e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.360034930631e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.416227243601e-02       1.152386219551e-01 
       1.691644731742e+10       2.641298445711e-18       2.739875071711e-05       6.174167651454e+14       7.864208679716e+03       4.648853587095e-07       1.330344718315e+14       1.581867606980e-05       2.253282865769e+29       1.186697421837e+22       6.483961312668e+22       1.558750985992e+29       3.812034618827e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.368043341319e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.417365692206e-02       1.151460626456e-01 
       1.679885533007e+10       2.678406046331e-18       2.759054223134e-05       6.088628513782e+14       7.864208679524e+03       4.681395562102e-07       1.321097039006e+14       1.592940679562e-05       2.191279783845e+29       1.162121636963e+22       6.349682400946e+22       1.515859182859e+29       3.707139717884e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.376801607070e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.418504140830e-02       1.150536519209e-01 
       1.668208076466e+10       2.716034971605e-18       2.778367615974e-05       6.004274466096e+14       7.864208679331e+03       4.714165330932e-07       1.311913643466e+14       1.604091263642e-05       2.130982826895e+29       1.138054801710e+22       6.218184324159e+22       1.474147623903e+29       3.605131186422e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.386317542892e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.419642589474e-02       1.149613894236e-01 
       1.656611793904e+10       2.754192545623e-18       2.797816159728e-05       5.921089089733e+14       7.864208679136e+03       4.747164488143e-07       1.302794084837e+14       1.615319901802e-05       2.072345047856e+29       1.114486376039e+22       6.089409492899e+22       1.433583832609e+29       3.505929600855e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.396599240479e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.420781038139e-02       1.148692747975e-01 
       1.645096121052e+10       2.792886195371e-18       2.817400854838e-05       5.839056193499e+14       7.864208678941e+03       4.780394639453e-07       1.293737919366e+14       1.626627140419e-05       2.015320791502e+29       1.091406038189e+22       5.963301510400e+22       1.394136226111e+29       3.409457723084e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.407655072527e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.421919486824e-02       1.147773076877e-01 
       1.633660497564e+10       2.832123452177e-18       2.837122701749e-05       5.758159810520e+14       7.864208678743e+03       4.813857401821e-07       1.284744706385e+14       1.638013529696e-05       1.959865658888e+29       1.068803680156e+22       5.839805147841e+22       1.355774090600e+29       3.315640440349e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.419493697144e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.423057935530e-02       1.146854877401e-01 
       1.622304366991e+10       2.871911953175e-18       2.856982519006e-05       5.678384195133e+14       7.864208678545e+03       4.847554403523e-07       1.275814008291e+14       1.649479623689e-05       1.905936472786e+29       1.046669403270e+22       5.718866320153e+22       1.318467557414e+29       3.224404706754e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.432124062392e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.424196384257e-02       1.145938146019e-01 
       1.611027176748e+10       2.912259442794e-18       2.876981398003e-05       5.599713819819e+14       7.864208678345e+03       4.881487284236e-07       1.266945390522e+14       1.661025980329e-05       1.853491244067e+29       1.024993513852e+22       5.600432062339e+22       1.282187579779e+29       3.135679486388e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.445555410936e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.425334833005e-02       1.145022879216e-01 
       1.599828378097e+10       2.953173774265e-18       2.897120248235e-05       5.522133372186e+14       7.864208678143e+03       4.915657695113e-07       1.258138421536e+14       1.672653161456e-05       1.802489139006e+29       1.003766518975e+22       5.484450506273e+22       1.246905910194e+29       3.049395698021e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.459797284814e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.426473281774e-02       1.144109073485e-01 
       1.588707426109e+10       2.994662911149e-18       2.917400161095e-05       5.445627751982e+14       7.864208677941e+03       4.950067298864e-07       1.249392672790e+14       1.684361732840e-05       1.752890447491e+29       9.829791223059e+21       5.370870857988e+22       1.212595078439e+29       2.965486161316e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.474859530327e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.427611730564e-02       1.143196725333e-01 
       1.577663779647e+10       3.036734928885e-18       2.937821955129e-05       5.370182068162e+14       7.864208677736e+03       4.984717769839e-07       1.240707718724e+14       1.696152264214e-05       1.704656552106e+29       9.626222200318e+21       5.259643375428e+22       1.179228370188e+29       2.883885544521e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.490752303057e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.428750179376e-02       1.142285831276e-01 
       1.566696901333e+10       3.079398016367e-18       2.958386721730e-05       5.295781635985e+14       7.864208677531e+03       5.019610794110e-07       1.232083136731e+14       1.708025329296e-05       1.657749898059e+29       9.426868968744e+21       5.150719346666e+22       1.146779806204e+29       2.804530313604e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.507486073002e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.429888628209e-02       1.141376387843e-01 
       1.555806257525e+10       3.122660477532e-18       2.979095370392e-05       5.222411974159e+14       7.864208677324e+03       5.054748069549e-07       1.223518507145e+14       1.719981505823e-05       1.612133963947e+29       9.231644221856e+21       5.044051068568e+22       1.115224122115e+29       2.727358682784e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.525071629853e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.431027077064e-02       1.140468391572e-01 
       1.544991318292e+10       3.166530732981e-18       2.999949083460e-05       5.150058802021e+14       7.864208677115e+03       5.090131305915e-07       1.215013413217e+14       1.732021375575e-05       1.567773233318e+29       9.040462461236e+21       4.939591825906e+22       1.084536748746e+29       2.652310566427e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.543520088382e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.432165525941e-02       1.139561839014e-01 
       1.534251557386e+10       3.211017321616e-18       3.020948679477e-05       5.078708036756e+14       7.864208676905e+03       5.125762224933e-07       1.206567441094e+14       1.744145524405e-05       1.524633167016e+29       8.853239959087e+21       4.837295870892e+22       1.054693792983e+29       2.579327532261e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.562842893985e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.433303974840e-02       1.138656726729e-01 
       1.523586452215e+10       3.256128902299e-18       3.042095340788e-05       5.008345790660e+14       7.864208676694e+03       5.161642560382e-07       1.198180179799e+14       1.756354542264e-05       1.482680176294e+29       8.669894721564e+21       4.737118403150e+22       1.025672019177e+29       2.508352755882e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.583051828340e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.434442423762e-02       1.137753051290e-01 
       1.512995483824e+10       3.301874255544e-18       3.063389976887e-05       4.938958368431e+14       7.864208676481e+03       5.197774058179e-07       1.189851221215e+14       1.768649023238e-05       1.441881596659e+29       8.490346452866e+21       4.639015550091e+22       9.974488310454e+28       2.439330976509e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.604159015221e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.435580872706e-02       1.136850809280e-01 
       1.502478136861e+10       3.348262285221e-18       3.084833770117e-05       4.870532264509e+14       7.864208676266e+03       5.234158476457e-07       1.181580160059e+14       1.781029565567e-05       1.402205662437e+29       8.314516520067e+21       4.542944347702e+22       9.700022540853e+28       2.372208453962e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.626176926438e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.436719321673e-02       1.135949997292e-01 
       1.492033899559e+10       3.395302020290e-18       3.106427539024e-05       4.803054160444e+14       7.864208676050e+03       5.270797585662e-07       1.173366593866e+14       1.793496771680e-05       1.363621482046e+29       8.142327918684e+21       4.448862721728e+22       9.433109184602e+28       2.306932926816e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.649118387932e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.437857770662e-02       1.135050611932e-01 
       1.481662263708e+10       3.443002616559e-18       3.128172556899e-05       4.736510922305e+14       7.864208675833e+03       5.307693168630e-07       1.165210122970e+14       1.806051248224e-05       1.326099013939e+29       7.973705238947e+21       4.356729469247e+22       9.173540423628e+28       2.243453571711e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.672996586010e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.438996219675e-02       1.134152649813e-01 
       1.471362724631e+10       3.491373358467e-18       3.150069733238e-05       4.670889598123e+14       7.864208675614e+03       5.344847020677e-07       1.157110350481e+14       1.818693606092e-05       1.289609043215e+29       7.808574632780e+21       4.266504240623e+22       8.921114158341e+28       2.181720963785e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.697825073731e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.440134668711e-02       1.133256107562e-01 
       1.461134781158e+10       3.540423660889e-18       3.172120250383e-05       4.606177415370e+14       7.864208675393e+03       5.382260949685e-07       1.149066882269e+14       1.831424460453e-05       1.254123158875e+29       7.646863781453e+21       4.178147521838e+22       8.675633850281e+28       2.121687038187e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.723617777443e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.441273117770e-02       1.132360981817e-01 
       1.450977935604e+10       3.590163070969e-18       3.194325108780e-05       4.542361778474e+14       7.864208675171e+03       5.419936776196e-07       1.141079326945e+14       1.844244430782e-05       1.219613731698e+29       7.488501863916e+21       4.091620617185e+22       8.436908369092e+28       2.063305052654e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.750389003478e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.442411566853e-02       1.131467269223e-01 
       1.440891693743e+10       3.640601269981e-18       3.216685399821e-05       4.479430266366e+14       7.864208674948e+03       5.457876333489e-07       1.133147295838e+14       1.857154140890e-05       1.186053892730e+29       7.333419525777e+21       4.006885632321e+22       8.204751843711e+28       2.006529551123e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.778153445002e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.443550015960e-02       1.130574966440e-01 
       1.430875564785e+10       3.691748075210e-18       3.239202123950e-05       4.417370630062e+14       7.864208674723e+03       5.496081467682e-07       1.125270402982e+14       1.870154218957e-05       1.153417512363e+29       7.181548848934e+21       3.923905457674e+22       7.978983517646e+28       1.951316328334e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.806926189028e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.444688465091e-02       1.129684070135e-01 
       1.420929061350e+10       3.743613441862e-18       3.261876554461e-05       4.356170790282e+14       7.864208674496e+03       5.534554037812e-07       1.117448265090e+14       1.883245297557e-05       1.121679179994e+29       7.032823321827e+21       3.842643752186e+22       7.759427608241e+28       1.897622395411e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.836722723596e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.445826914245e-02       1.128794576987e-01 
       1.411051699450e+10       3.796207465007e-18       3.284709691798e-05       4.295818835095e+14       7.864208674268e+03       5.573295915932e-07       1.109680501544e+14       1.896428013694e-05       1.090814184236e+29       6.887177810309e+21       3.763064927401e+22       7.545913169813e+28       1.845405946395e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.867558945112e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.446965363424e-02       1.127906483687e-01 
       1.401242998455e+10       3.849540381538e-18       3.307702718303e-05       4.236303017602e+14       7.864208674038e+03       5.612308987195e-07       1.101966734367e+14       1.909703008831e-05       1.060798493680e+29       6.744548529123e+21       3.685134131880e+22       7.338273960553e+28       1.794626325695e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.899451165869e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.448103812628e-02       1.127019786932e-01 
       1.391502481083e+10       3.903622572169e-18       3.330856634420e-05       4.177611753652e+14       7.864208673806e+03       5.651595149956e-07       1.094306588214e+14       1.923070928921e-05       1.031608738186e+29       6.604873013965e+21       3.608817235935e+22       7.136348313092e+28       1.745243996425e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.932416121736e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.449242261856e-02       1.126134483435e-01 
       1.381829673365e+10       3.958464563449e-18       3.354172622494e-05       4.119733619583e+14       7.864208673573e+03       5.691156315854e-07       1.086699690346e+14       1.936532424437e-05       1.003222190681e+29       6.468090094131e+21       3.534080816682e+22       6.939979008623e+28       1.697220509632e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       2.966470980026e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.450380711110e-02       1.125250569915e-01 
       1.372224104627e+10       4.014077029818e-18       3.377651773917e-05       4.062657350000e+14       7.864208673338e+03       5.730994409911e-07       1.079145670616e+14       1.950088150409e-05       9.756167494704e+28       6.334139865722e+21       3.460892143408e+22       6.749013154496e+28       1.650518474351e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.001633347543e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.451519160388e-02       1.124368043103e-01 
       1.362685307470e+10       4.070470795679e-18       3.401295361982e-05       4.006371835584e+14       7.864208673102e+03       5.771111370624e-07       1.071644161450e+14       1.963738766448e-05       9.487709210274e+28       6.202963665416e+21       3.389219163230e+22       6.563302065173e+28       1.605101528496e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.037921278825e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.452657609692e-02       1.123486899741e-01 
       1.353212817741e+10       4.127656837506e-18       3.425104387134e-05       3.950866120930e+14       7.864208672864e+03       5.811509150060e-07       1.064194797830e+14       1.977484936785e-05       9.226638032565e+28       6.074504044769e+21       3.319030487061e+22       6.382701146465e+28       1.560934310551e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.075353284559e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.453796059021e-02       1.122607136579e-01 
       1.343806174515e+10       4.185646285985e-18       3.449080122664e-05       3.896129402409e+14       7.864208672624e+03       5.852189713950e-07       1.056797217273e+14       1.991327330300e-05       8.972750692209e+28       5.948704745064e+21       3.250295375866e+22       6.207069782945e+28       1.517982432032e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.113948340202e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.454934508376e-02       1.121728750379e-01 
       1.334464920069e+10       4.244450428175e-18       3.473223750916e-05       3.842151026074e+14       7.864208672382e+03       5.893155041785e-07       1.049451059819e+14       2.005266620554e-05       8.725849513157e+28       5.825510672664e+21       3.182983727194e+22       6.036271228473e+28       1.476212450716e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.153725894793e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.456072957756e-02       1.120851737912e-01 
       1.325188599866e+10       4.304080709705e-18       3.497536272334e-05       3.788920485579e+14       7.864208672139e+03       5.934407126913e-07       1.042155968007e+14       2.019303485826e-05       8.485742258766e+28       5.704867874890e+21       3.117066061997e+22       5.870172499720e+28       1.435591844604e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.194705879966e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.457211407163e-02       1.119976095962e-01 
       1.315976762523e+10       4.364548737007e-18       3.522019051161e-05       3.736427420136e+14       7.864208671894e+03       5.975947976634e-07       1.034911586863e+14       2.033438609140e-05       8.252241982128e+28       5.586723516389e+21       3.052513511724e+22       5.708644272630e+28       1.396088986594e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.236908719168e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.458349856596e-02       1.119101821318e-01 
       1.306828959800e+10       4.425866279570e-18       3.546673178789e-05       3.684661612501e+14       7.864208671648e+03       6.017779612300e-07       1.027717563880e+14       2.047672678301e-05       8.025166880510e+28       5.471025855998e+21       2.989297805669e+22       5.551560781730e+28       1.357673119864e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.280355337086e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.459488306056e-02       1.118228910784e-01 
       1.297744746569e+10       4.488045272232e-18       3.571499837562e-05       3.633612986983e+14       7.864208671400e+03       6.059904069414e-07       1.020573549002e+14       2.062006385932e-05       7.804340153804e+28       5.357724224080e+21       2.927391258600e+22       5.398799722203e+28       1.320314333917e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.325067169284e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.460626755542e-02       1.117357361170e-01 
       1.288723680798e+10       4.551097817505e-18       3.596500391723e-05       3.583271607482e+14       7.864208671150e+03       6.102323397726e-07       1.013479194604e+14       2.076440429500e-05       7.589589866871e+28       5.246769000337e+21       2.866766758626e+22       5.250242154672e+28       1.283983541299e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.371066172063e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.461765205056e-02       1.116487169299e-01 
       1.279765323529e+10       4.615036187929e-18       3.621675841714e-05       3.533627675558e+14       7.864208670898e+03       6.145039661333e-07       1.006434155480e+14       2.090975511357e-05       7.380748815674e+28       5.138111592076e+21       2.807397755329e+22       5.105772412584e+28       1.248652454947e+29       1.418126914459e+02      -1.418126914459e+02      -1.000000000000e+00       7.933743719450e-01       3.418374832536e-20       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       1.462903654596e-02       1.115618332002e-01 
