# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.626718898253e-09       5.114613455951e-14      -1.302309647562e-12       6.327060795243e-19       3.488353383758e-13       1.780853921325e-11      -3.809394102280e-14 
   41       1.557050305694e-09       5.470333558638e-14      -1.418552488794e-12       6.646395299338e-19       3.294683297643e-13       1.695317798336e-11      -3.716062981876e-14 
   42       1.493271100486e-09       5.834224714506e-14      -1.537601023789e-12       6.973146232550e-19       3.117331710948e-13       1.616235265538e-11      -3.636119792895e-14 
   43       1.435095357124e-09       6.205698291922e-14      -1.659802470671e-12       7.307352755165e-19       2.955072709520e-13       1.543255681163e-11      -3.570979591566e-14 
   44       1.381910326413e-09       6.584147235918e-14      -1.785610663142e-12       7.649071148620e-19       2.805734592985e-13       1.475651475994e-11      -3.521778489379e-14 
   45       1.332972328397e-09       6.968922205597e-14      -1.915463948733e-12       7.998376678849e-19       2.666820337651e-13       1.412539984762e-11      -3.488282906753e-14 
   46       1.288124397914e-09       7.359247012177e-14      -2.049357847276e-12       8.355367032364e-19       2.537758840903e-13       1.353697215345e-11      -3.465299243711e-14 
   47       1.247249782188e-09       7.754281124776e-14      -2.187157271077e-12       8.720161941778e-19       2.418204965341e-13       1.298937419191e-11      -3.445139759222e-14 
   48       1.210056723511e-09       8.153143635340e-14      -2.328714934098e-12       9.092903809929e-19       2.307375042206e-13       1.247868510690e-11      -3.418501348624e-14 
   49       1.176065693936e-09       8.554913670816e-14      -2.473871321086e-12       9.473758944259e-19       2.204015155471e-13       1.199877172005e-11      -3.374374425436e-14 
