# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       6.727570884954e-09       7.146374370779e-15       6.619343244542e-12       0.000000000000e+00       7.425495299594e-09      -1.961224993915e-09      -2.203932407433e-12 
    3       5.782117925725e-09       1.243403854681e-14       7.947226937161e-12       0.000000000000e+00       4.559999888488e-09      -1.240814606582e-09      -1.961005462243e-12 
    4       5.080657636283e-09       1.500389161894e-14       8.126247327199e-12       0.000000000000e+00       3.177165986958e-09      -8.940708886173e-10      -1.591095659717e-12 
    5       4.536532510904e-09       1.440818859080e-14       7.550247021263e-12       0.000000000000e+00       2.374868287752e-09      -6.942208158796e-10      -1.208711864867e-12 
    6       4.099884973375e-09       1.160732005691e-14       6.522465829922e-12       0.000000000000e+00       1.856981453264e-09      -5.644789894304e-10      -8.537727998870e-13 
    7       3.740329241054e-09       8.070970285991e-15       5.287700104371e-12       0.000000000000e+00       1.499294757858e-09      -4.738028309262e-10      -5.473525244033e-13 
    8       3.438135727751e-09       4.990900917540e-15       4.028015605923e-12       0.000000000000e+00       1.239626599837e-09      -4.069848581936e-10      -2.997332690274e-13 
    9       3.179855041799e-09       2.937220356227e-15       2.870603486949e-12       0.000000000000e+00       1.043931304266e-09      -3.557717341707e-10      -1.139486912844e-13 
   10       2.955931277223e-09       1.897984037832e-15       1.894994645980e-12       0.000000000000e+00       8.923350043691e-10      -3.153015585946e-10       1.254211689466e-14 
   11       2.759432120256e-09       1.533182108183e-15       1.140462754991e-12       0.000000000000e+00       7.486144152934e-10      -2.822500871600e-10       8.571607179417e-14 
   12       2.585262970477e-09       1.453447748433e-15       6.139740006032e-13       0.000000000000e+00       6.543110919263e-10      -2.551805035098e-10       1.171445904895e-13 
   13       2.429678190056e-09       1.398508237606e-15       2.985298168063e-13       0.000000000000e+00       5.768994879158e-10      -2.332701897424e-10       1.159351726136e-13 
   14       2.289685672561e-09       1.281431255055e-15       1.613007818064e-13       0.000000000000e+00       5.124902991878e-10      -2.141194806390e-10       9.382305868571e-14 
   15       2.162942900998e-09       1.135826562072e-15       1.609685008095e-13       0.000000000000e+00       4.582772507060e-10      -1.973819330018e-10       6.048684863558e-14 
   16       2.047560364977e-09       1.031490714383e-15       2.542919896962e-13       0.000000000000e+00       4.121817942496e-10      -1.826946361734e-10       2.411790743254e-14 
   17       1.942156150934e-09       1.011741604151e-15       4.012161777131e-13       0.000000000000e+00       3.726361537628e-10      -1.697590897894e-10      -9.084873958033e-15 
   18       1.845186698863e-09       1.072604316918e-15       5.669496516753e-13       0.000000000000e+00       3.383075686657e-10      -1.582941921001e-10      -3.501014899239e-14 
   19       1.756560921074e-09       1.183765669704e-15       7.293162941021e-13       0.000000000000e+00       3.086563270535e-10      -1.481749594017e-10      -5.192601755581e-14 
   20       1.674453309938e-09       1.304098516451e-15       8.684774180566e-13       0.000000000000e+00       2.825368244074e-10      -1.390659676730e-10      -5.944537124687e-14 
   21       1.598639102535e-09       1.422729880669e-15       9.770779876090e-13       0.000000000000e+00       2.595396216491e-10      -1.308695277155e-10      -5.862360097423e-14 
   22       1.528228752439e-09       1.541999622655e-15       1.053841919479e-12       0.000000000000e+00       2.391162718547e-10      -1.234279565879e-10      -5.166424809589e-14 
   23       1.463004530056e-09       1.681184118139e-15       1.102243302561e-12       0.000000000000e+00       2.209864333765e-10      -1.166476803922e-10      -4.078034061328e-14 
   24       1.402187764419e-09       1.865294072512e-15       1.129323697561e-12       0.000000000000e+00       2.047309681862e-10      -1.103867982244e-10      -2.857910678414e-14 
   25       1.345553996759e-09       2.102923653565e-15       1.142529237924e-12       0.000000000000e+00       1.901591137208e-10      -1.046606324227e-10      -1.711615040549e-14 
   26       1.292524062734e-09       2.395278998377e-15       1.150455454403e-12       0.000000000000e+00       1.770078254577e-10      -9.946430131003e-11      -8.266919483008e-15 
   27       1.242860410874e-09       2.735535456805e-15       1.159011242410e-12       0.000000000000e+00       1.651204938305e-10      -9.469561021845e-11      -2.672327645433e-15 
   28       1.196117025382e-09       3.114144512341e-15       1.173136251934e-12       0.000000000000e+00       1.542934214486e-10      -9.020008376431e-11      -4.401221174744e-16 
   29       1.152354025611e-09       3.530104193828e-15       1.193950188329e-12       0.000000000000e+00       1.444716153166e-10      -8.598593403215e-11      -1.221279222885e-15 
   30       1.111398262115e-09       3.984799713764e-15       1.221104218394e-12       0.000000000000e+00       1.355495434283e-10      -8.208403410669e-11      -4.318973681388e-15 
   31       1.072746387967e-09       4.479114701850e-15       1.253546701451e-12       0.000000000000e+00       1.273452032911e-10      -7.849194106179e-11      -8.813019151101e-15 
   32       1.036376314516e-09       5.012291395180e-15       1.288842290538e-12       0.000000000000e+00       1.198166164049e-10      -7.518682479112e-11      -1.386942355346e-14 
   33       1.002167547385e-09       5.582560593530e-15       1.323476034967e-12       0.000000000000e+00       1.129111145110e-10      -7.211011663487e-11      -1.851391738651e-14 
   34       9.698011370778e-10       6.188111553894e-15       1.353642144458e-12       0.000000000000e+00       1.065326700361e-10      -6.918567961658e-11      -2.175680721038e-14 
   35       9.392687183120e-10       6.829634313179e-15       1.377637884883e-12       0.000000000000e+00       1.006488626037e-10      -6.640909043974e-11      -2.336392542137e-14 
   36       9.104981964746e-10       7.508663650607e-15       1.394265706963e-12       0.000000000000e+00       9.521260810767e-11      -6.378580348269e-11      -2.335441519732e-14 
   37       8.832948035702e-10       8.227130380024e-15       1.402583977691e-12       0.000000000000e+00       9.015331559603e-11      -6.131116124379e-11      -2.184418905936e-14 
   38       8.576734675705e-10       8.988063297635e-15       1.403239893974e-12       0.000000000000e+00       8.545811773197e-11      -5.898790387339e-11      -1.918857731299e-14 
   39       8.336086061293e-10       9.795165803104e-15       1.397601139621e-12       0.000000000000e+00       8.111235905957e-11      -5.681225373506e-11      -1.589901503218e-14 
   40       8.109279839159e-10       1.065267079976e-14       1.387431885388e-12       0.000000000000e+00       7.707488804241e-11      -5.476777096639e-11      -1.261560646665e-14 
   41       7.893921704926e-10       1.156448193640e-14       1.374596071158e-12       0.000000000000e+00       7.329244354471e-11      -5.283162919732e-11      -9.973450444357e-15 
   42       7.689962627076e-10       1.253118143190e-14       1.359989469519e-12       0.000000000000e+00       6.975400759813e-11      -5.099863766994e-11      -8.129168209901e-15 
   43       7.497438098617e-10       1.355210398818e-14       1.344303112468e-12       0.000000000000e+00       6.645025280521e-11      -4.926312212210e-11      -7.094326644628e-15 
   44       7.315555231875e-10       1.462611696922e-14       1.328319040366e-12       0.000000000000e+00       6.335722585782e-11      -4.761156733717e-11      -6.862803488658e-15 
   45       7.143142694352e-10       1.575202830517e-14       1.312641446135e-12       0.000000000000e+00       6.044492932175e-11      -4.602782832746e-11      -7.384981304483e-15 
   46       6.980326567817e-10       1.693002214661e-14       1.296786387199e-12       0.000000000000e+00       5.770887172409e-11      -4.451210406821e-11      -8.484501195476e-15 
   47       6.827235933192e-10       1.816060439584e-14       1.279825615708e-12       0.000000000000e+00       5.514596802453e-11      -4.306656611828e-11      -9.914187782696e-15 
   48       6.683486851316e-10       1.944420080469e-14       1.260623133495e-12       0.000000000000e+00       5.274502373421e-11      -4.168972572656e-11      -1.137550268892e-14 
   49       6.548142030088e-10       2.078115386300e-14       1.237822856558e-12       0.000000000000e+00       5.048613126356e-11      -4.037614112419e-11      -1.251570988817e-14 
   50       6.420074620852e-10       2.217174628429e-14       1.210163276816e-12       0.000000000000e+00       4.834668534415e-11      -3.911868703289e-11      -1.301667966725e-14 
   51       6.299269594648e-10       2.361628619730e-14       1.177550757498e-12       0.000000000000e+00       4.632275470246e-11      -3.791676851482e-11      -1.289629416699e-14 
   52       6.185805892012e-10       2.511503970022e-14       1.140256248968e-12       0.000000000000e+00       4.441246803558e-11      -3.676983071599e-11      -1.228395510098e-14 
   53       6.079462358156e-10       2.666820446869e-14       1.098616734445e-12       0.000000000000e+00       4.260961672239e-11      -3.567482346578e-11      -1.133753836711e-14 
   54       5.979696427948e-10       2.827590789587e-14       1.053038282595e-12       0.000000000000e+00       4.090336265724e-11      -3.462602914391e-11      -1.024487180243e-14 
   55       5.885861485359e-10       2.993819480865e-14       1.003948739816e-12       0.000000000000e+00       3.928155603856e-11      -3.361702943390e-11      -9.189875175327e-15 
   56       5.797971004363e-10       3.165499130377e-14       9.516350516086e-13       0.000000000000e+00       3.774232323612e-11      -3.264757207045e-11      -8.237744576164e-15 
   57       5.716086902117e-10       3.342612867005e-14       8.963708752086e-13       0.000000000000e+00       3.628484584650e-11      -3.171810843515e-11      -7.423833768021e-15 
   58       5.640085741686e-10       3.525135080836e-14       8.384644659417e-13       0.000000000000e+00       3.490585472909e-11      -3.082771725919e-11      -6.786591728887e-15 
   59       5.569646716037e-10       3.713031196558e-14       7.782597677336e-13       0.000000000000e+00       3.359947848743e-11      -2.997401582363e-11      -6.367663610534e-15 
   60       5.504239632025e-10       3.906257446862e-14       7.161375036167e-13       0.000000000000e+00       3.235709195036e-11      -2.915307115969e-11      -6.211991697385e-15 
   61       5.443301004876e-10       4.104759351211e-14       6.524156331610e-13       0.000000000000e+00       3.116971891832e-11      -2.836068115489e-11      -6.351237444001e-15 
   62       5.386835714107e-10       4.308467265814e-14       5.870221481910e-13       0.000000000000e+00       3.003621341065e-11      -2.759675479022e-11      -6.749470870724e-15 
   63       5.334929687710e-10       4.517299428138e-14       5.197504334358e-13       0.000000000000e+00       2.895665427160e-11      -2.686176199205e-11      -7.345414244075e-15 
   64       5.287567780942e-10       4.731162901006e-14       4.503513578616e-13       0.000000000000e+00       2.792988387205e-11      -2.615540604926e-11      -8.067625508176e-15 
   65       5.244627728915e-10       4.949953304916e-14       3.785311721678e-13       0.000000000000e+00       2.695343763564e-11      -2.547657827966e-11      -8.834070034058e-15 
   66       5.205874099190e-10       5.173554550356e-14       3.039494062831e-13       0.000000000000e+00       2.602347356490e-11      -2.482331269630e-11      -9.551692368970e-15 
   67       5.170952244372e-10       5.401838570126e-14       2.262167668613e-13       0.000000000000e+00       2.513470176743e-11      -2.419274067387e-11      -1.011598798569e-14 
   68       5.139498877744e-10       5.634674882173e-14       1.449984859043e-13       0.000000000000e+00       2.428180156645e-11      -2.358195156646e-11      -1.043708719303e-14 
   69       5.111513335706e-10       5.871962126528e-14       6.035338366952e-14       0.000000000000e+00       2.346416380024e-11      -2.299087839308e-11      -1.052510152424e-14 
   70       5.087051024706e-10       6.113602467067e-14      -2.753995253124e-14       0.000000000000e+00       2.268198725015e-11      -2.241991811522e-11      -1.042138090224e-14 
