# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   56       3.724970163197e-10       2.612858620335e-12       2.735542780167e-12       8.473887489558e-18       3.847794141196e-13       2.468998192317e-13      -3.144981032711e-14 
   57       3.633034215708e-10       3.060833591573e-12       2.852507531484e-12       8.600168437863e-18       3.614609690815e-13       2.690246724188e-13      -3.647679294875e-14 
   58       3.534277461766e-10       3.530503858400e-12       2.563475334941e-12       8.714394676952e-18       3.399901582304e-13       2.903969984784e-13      -4.077347650985e-14 
   59       3.435071630132e-10       4.000472477787e-12       1.865510136721e-12       8.817470226443e-18       3.201899564937e-13       3.109598035561e-13      -4.429529898561e-14 
   60       3.342637998142e-10       4.446404763925e-12       7.595764424625e-13       8.910517560409e-18       3.018241941387e-13       3.306644593116e-13      -4.700146753888e-14 
   61       3.263782732271e-10       4.844787599784e-12      -7.394470943491e-13       8.994849416790e-18       2.846528187105e-13       3.494249926147e-13      -4.886541760104e-14 
   62       3.200693307917e-10       5.185468742533e-12      -2.570603284348e-12       9.071854590509e-18       2.686191416170e-13       3.669675679283e-13      -4.990823971861e-14 
   63       3.154255351297e-10       5.461728949759e-12      -4.651373829063e-12       9.143103834208e-18       2.536993484045e-13       3.829481617544e-13      -5.017333404581e-14 
   64       3.125261812110e-10       5.666650744564e-12      -6.886311134472e-12       9.210394071739e-18       2.398466628203e-13       3.969950737263e-13      -4.971753634374e-14 
   65       3.114406173194e-10       5.793119856936e-12      -9.166505347720e-12       9.275757022875e-18       2.269901188274e-13       4.087080742247e-13      -4.861174677170e-14 
   66       3.122275660170e-10       5.833826665115e-12      -1.136905139382e-11       9.341467828017e-18       2.150333326206e-13       4.176575519953e-13      -4.694155867857e-14 
   67       3.149344451099e-10       5.781267636971e-12      -1.335651601236e-11       9.410053672902e-18       2.038532746418e-13       4.233836617654e-13      -4.480788739416e-14 
   68       3.195411658325e-10       5.631051951863e-12      -1.500113695139e-11       9.483840269220e-18       1.933281983544e-13       4.255060102395e-13      -4.231080627306e-14 
   69       3.257798212881e-10       5.392596173050e-12      -1.626430580680e-11       9.563465307271e-18       1.834307429507e-13       4.240804278805e-13      -3.949584600862e-14 
   70       3.332770744242e-10       5.080609143395e-12      -1.713230705806e-11       9.649077899519e-18       1.741515763776e-13       4.193132893760e-13      -3.639789373935e-14 
   71       3.416043867142e-10       4.712062973508e-12      -1.759310868976e-11       9.740770935879e-18       1.654714341085e-13       4.114593108497e-13      -3.305721877109e-14 
   72       3.502759191017e-10       4.306279014593e-12      -1.763646176428e-11       9.838577888882e-18       1.573606368562e-13       4.008235245471e-13      -2.951967188641e-14 
   73       3.587464329461e-10       3.885013831283e-12      -1.725399999448e-11       9.942469618842e-18       1.497786082856e-13       3.877632535211e-13      -2.583688465386e-14 
   74       3.664091909677e-10       3.472545174485e-12      -1.643933931643e-11       1.005235117902e-17       1.426733927259e-13       3.726900863172e-13      -2.206646873739e-14 
   75       3.725938581928e-10       3.095757954216e-12      -1.518817746206e-11       1.016805862079e-17       1.359811728836e-13       3.560718516590e-13      -1.827221520557e-14 
   76       3.766954331045e-10       2.779469095409e-12      -1.351028731967e-11       1.028912580492e-17       1.296400480856e-13       3.383642472980e-13      -1.451586364553e-14 
   77       3.785928245124e-10       2.531227819216e-12      -1.146780182514e-11       1.041404280528e-17       1.236353358010e-13       3.197869675399e-13      -1.083023610778e-14 
   78       3.783031452621e-10       2.353886937455e-12      -9.144123844493e-12       1.054085583879e-17       1.179616932321e-13       3.005101494282e-13      -7.241543349968e-15 
   79       3.758580318380e-10       2.250106608344e-12      -6.632989644837e-12       1.066737747918e-17       1.126094028529e-13       2.807216204798e-13      -3.777406422503e-15 
   80       3.713042321893e-10       2.222342678782e-12      -4.038812358796e-12       1.079117874589e-17       1.075641825456e-13       2.606274308720e-13      -4.668831099474e-16 
   81       3.647041935549e-10       2.272835026625e-12      -1.477025448972e-12       1.090958119306e-17       1.028069957370e-13       2.404523856299e-13       2.659505627669e-15 
   82       3.561366502898e-10       2.403595902969e-12       9.255738276107e-13       1.101964899848e-17       9.831386153497e-14       2.204405768135e-13       5.569749213504e-15 
   83       3.456972116902e-10       2.616398274428e-12       3.030480955058e-12       1.111818105253e-17       9.405566486435e-14       2.008559157049e-13       8.230321012571e-15 
   84       3.335248136847e-10       2.910246437878e-12       4.715733437319e-12       1.120230912213e-17       9.000430967567e-14       1.819404240933e-13       1.061192064182e-14 
   85       3.198848247060e-10       3.273331612995e-12       5.966791800015e-12       1.127142360743e-17       8.615276650122e-14       1.637799978698e-13       1.270785259287e-14 
   86       3.051008588186e-10       3.689715182981e-12       6.800165058534e-12       1.132555401467e-17       8.249801570581e-14       1.464172621515e-13       1.451866008276e-14 
   87       2.895311442439e-10       4.141674673579e-12       7.236292592402e-12       1.136479350760e-17       7.903491787818e-14       1.298916584640e-13       1.604669666975e-14 
   88       2.735695458730e-10       4.609649780597e-12       7.299681231141e-12       1.138930118266e-17       7.575613057367e-14       1.142392669979e-13       1.729619676577e-14 
   89       2.576465877793e-10       5.072188397447e-12       7.019042340129e-12       1.139930434402e-17       7.265202505673e-14       9.949262886443e-14       1.827334614891e-14 
   90       2.422304757304e-10       5.505892642668e-12       6.427428906449e-12       1.139510077865e-17       6.971060304361e-14       8.568056835200e-14       1.898635247589e-14 
   91       2.278281197012e-10       5.885364887463e-12       5.562372624754e-12       1.137706103149e-17       6.691741344492e-14       7.282801518176e-14       1.944551579451e-14 
   92       2.149861563858e-10       6.183153783223e-12       4.466020983117e-12       1.134563068044e-17       6.425546910826e-14       6.095582676387e-14       1.966329905615e-14 
   93       2.041713588018e-10       6.376020346990e-12       3.182358479146e-12       1.130153722419e-17       6.170883297113e-14       5.007946511415e-14       1.965333886346e-14 
   94       1.953890694684e-10       6.464931484546e-12       1.748094441588e-12       1.124644139741e-17       5.927417433097e-14       4.020518604448e-14       1.942715436359e-14 
   95       1.885090030460e-10       6.457987696794e-12       2.006518176083e-13       1.118238847561e-17       5.695080479168e-14       3.133294552869e-14       1.899707143961e-14 
   96       1.833801212534e-10       6.364403296488e-12      -1.418943309741e-12       1.111161740637e-17       5.473713127094e-14       2.345730310015e-14       1.837729358658e-14 
   97       1.798299997467e-10       6.194539190164e-12      -3.065964661330e-12       1.103656589307e-17       5.263062311214e-14       1.656722838595e-14       1.758395787679e-14 
   98       1.776641949984e-10       5.959935660068e-12      -4.691888701762e-12       1.095987547873e-17       5.062777919645e-14       1.064590764106e-14       1.663519092503e-14 
   99       1.766656111756e-10       5.673345146083e-12      -6.244297579180e-12       1.088439662969e-17       4.872409505479e-14       5.670550282460e-15       1.555116485382e-14 
  100       1.765938670197e-10       5.348765027664e-12      -7.666782065079e-12       1.081319381949e-17       4.691402997983e-14       1.612195423285e-15       1.435415325869e-14 
  101       1.771846627244e-10       5.001470405758e-12      -8.898844494112e-12       1.074955061255e-17       4.519097413798e-14      -1.564481593016e-15       1.306858717341e-14 
  102       1.781491468153e-10       4.648046884743e-12      -9.875801703902e-12       1.069697474801e-17       4.354721568141e-14      -3.901362658533e-15       1.172111103524e-14 
  103       1.791732830284e-10       4.306423354348e-12      -1.052868797485e-11       1.065920322346e-17       4.197390786002e-14      -5.447080366755e-15       1.034063865020e-14 
  104       1.799757014149e-10       3.992629824055e-12      -1.080261113759e-11       1.063923818310e-17       4.046287382872e-14      -6.253778122909e-15       8.954072015330e-15 
  105       1.804915154724e-10       3.710501524349e-12      -1.071485396465e-11       1.063629530759e-17       3.901236956737e-14      -6.366475334771e-15       7.572678602251e-15 
  106       1.807122713058e-10       3.460638619802e-12      -1.030447701974e-11       1.064845075470e-17       3.762204175879e-14      -5.832619601946e-15       6.203969611606e-15 
  107       1.806296902226e-10       3.243553790004e-12      -9.614670810073e-12       1.067356804399e-17       3.629114707078e-14      -4.705545642374e-15       4.855880990217e-15 
  108       1.802356782964e-10       3.059669023054e-12      -8.692861508242e-12       1.070929249010e-17       3.501853946261e-14      -3.044631028994e-15       3.536781735431e-15 
  109       1.795223359287e-10       2.909312409061e-12      -7.590816674101e-12       1.075304563600e-17       3.380265749145e-14      -9.154519264196e-16       2.255482199458e-15 
  110       1.784819674122e-10       2.792714933634e-12      -6.364750976627e-12       1.080201968627e-17       3.264151161884e-14       1.610061172392e-15       1.021242393711e-15 
  111       1.771070904929e-10       2.710007271374e-12      -5.075431915791e-12       1.085317194037e-17       3.153267151713e-14       4.453467709468e-15      -1.562197068513e-16 
  112       1.753904459332e-10       2.661216579377e-12      -3.788285544435e-12       1.090321922593e-17       3.047325337593e-14       7.529661325155e-15      -1.266719859389e-15 
  113       1.733250070744e-10       2.646263290720e-12      -2.573502190139e-12       1.094863233197e-17       2.945990720859e-14       1.074671412144e-14      -2.299599248837e-15 
  114       1.709039893994e-10       2.664957907959e-12      -1.506142177091e-12       1.098563044224e-17       2.848880415860e-14       1.400572092528e-14      -3.243716183567e-15 
  115       1.681208600952e-10       2.716997796627e-12      -6.662415479624e-13       1.101017556845e-17       2.755562380609e-14       1.720064355195e-14      -4.087437791049e-15 
  116       1.649777988445e-10       2.801385363961e-12      -1.203101984995e-13       1.101885351262e-17       2.665640587771e-14       2.023651253562e-14      -4.821024216219e-15 
  117       1.615122267616e-10       2.914609199193e-12       1.369517262055e-13       1.101165016752e-17       2.579024999153e-14       2.308687585902e-14      -5.444127825656e-15 
  118       1.577735358459e-10       3.052234743504e-12       1.312908700837e-13       1.098950387974e-17       2.495692184150e-14       2.574307496802e-14      -5.959194414998e-15 
  119       1.538150097245e-10       3.209454885892e-12      -1.090147049677e-13       1.095345137038e-17       2.415601316811e-14       2.819651878004e-14      -6.369164998161e-15 
  120       1.496939079390e-10       3.381081640706e-12      -5.530967176386e-13       1.090463000677e-17       2.338693670775e-14       3.043869025914e-14      -6.677488656867e-15 
  121       1.454715502310e-10       3.561537825185e-12      -1.167437865759e-12       1.084428007421e-17       2.264892114190e-14       3.246115299128e-14      -6.888135390177e-15 
  122       1.412134008286e-10       3.744848736995e-12      -1.915813024851e-12       1.077374704770e-17       2.194100604645e-14       3.425555775935e-14      -7.005608964018e-15 
  123       1.369891527328e-10       3.924633831765e-12      -2.759230446685e-12       1.069448386362e-17       2.126203684097e-14       3.581364911843e-14      -7.034959760717e-15 
  124       1.328728120030e-10       4.094098400627e-12      -3.655872957829e-12       1.060805319152e-17       2.061065973798e-14       3.712727197088e-14      -6.981797628527e-15 
  125       1.289427820439e-10       4.246025247750e-12      -4.561039158207e-12       1.051612970580e-17       1.998531669225e-14       3.818837814151e-14      -6.852304731160e-15 
  126       1.252819478911e-10       4.372766367882e-12      -5.427084619646e-12       1.042050235744e-17       1.938424035004e-14       3.898903295273e-14      -6.653248397315e-15 
  127       1.219777604976e-10       4.466234623882e-12      -6.203363084433e-12       1.032307664574e-17       1.880544899840e-14       3.952142179974e-14      -6.391993970212e-15 
  128       1.191223210199e-10       4.517895424262e-12      -6.836167663868e-12       1.022587689004e-17       1.824674151444e-14       3.977785672560e-14      -6.076517657118e-15 
  129       1.167894163878e-10       4.520901624181e-12      -7.280472725689e-12       1.013069172280e-17       1.770612790128e-14       3.975419294101e-14      -5.714561704551e-15 
  130       1.149625986874e-10       4.476780699533e-12      -7.536740810579e-12       1.003796177384e-17       1.718318502353e-14       3.946048817182e-14      -5.310967846624e-15 
  131       1.135993385549e-10       4.389468851148e-12      -7.618061152574e-12       9.947773688776e-18       1.667784074518e-14       3.891153052379e-14      -4.870074253939e-15 
  132       1.126532868091e-10       4.263240484726e-12      -7.538736320923e-12       9.860205691140e-18       1.618994975977e-14       3.812356402821e-14      -4.396553632547e-15 
  133       1.120741938086e-10       4.102715224503e-12      -7.314307860071e-12       9.775327301155e-18       1.571929165662e-14       3.711431961740e-14      -3.895419936275e-15 
  134       1.118078288105e-10       3.912864926912e-12      -6.961581929632e-12       9.693199054468e-18       1.526556898699e-14       3.590304610015e-14      -3.372035079053e-15 
  135       1.117958993276e-10       3.699020694246e-12      -6.498654944365e-12       9.613872220892e-18       1.482840533023e-14       3.451054113718e-14      -2.832115647235e-15 
  136       1.119759704871e-10       3.466879888318e-12      -5.944939214150e-12       9.537388523166e-18       1.440734336001e-14       3.295918221668e-14      -2.281739611929e-15 
  137       1.122813843880e-10       3.222513144126e-12      -5.321188583966e-12       9.463779855689e-18       1.400184291044e-14       3.127295762970e-14      -1.727353041322e-15 
  138       1.126411794593e-10       2.972371383514e-12      -4.649524073867e-12       9.393068003280e-18       1.361127904226e-14       2.947749744567e-14      -1.175776813003e-15 
  139       1.129800098181e-10       2.723292828835e-12      -3.953459518956e-12       9.325264359917e-18       1.323494010904e-14       2.760010448788e-14      -6.342133262921e-16 
  140       1.132180646274e-10       2.482510016611e-12      -3.257927209364e-12       9.260369647487e-18       1.287202582334e-14       2.566978530891e-14      -1.102532145636e-16 
  141       1.132709874538e-10       2.257656811199e-12      -2.589303530224e-12       9.198373634534e-18       1.252164532288e-14       2.371728116613e-14       3.881179424266e-16 
  142       1.130497956262e-10       2.056775418452e-12      -1.975434601650e-12       9.139254855007e-18       1.218281523673e-14       2.177509899717e-14       8.525129062164e-16 
  143       1.124607995929e-10       1.888323399378e-12      -1.445661918709e-12       9.082980327006e-18       1.185445775146e-14       1.987754239538e-14       1.274136067311e-15 
  144       1.114270300723e-10       1.759291530904e-12      -1.024577568456e-12       9.029479558935e-18       1.153560929926e-14       1.805482701272e-14       1.645562514368e-15 
  145       1.099550705415e-10       1.669333454944e-12      -7.125418874076e-13       8.978564273520e-18       1.122607389231e-14       1.631470753161e-14       1.966287086561e-15 
  146       1.080746909121e-10       1.616067929745e-12      -5.032849048398e-13       8.930000198164e-18       1.092583082216e-14       1.465908980906e-14       2.237712170426e-15 
  147       1.058179739628e-10       1.596912205650e-12      -3.899939922292e-13       8.883531641662e-18       1.063482910452e-14       1.308978080557e-14       2.461414561025e-15 
  148       1.032193583051e-10       1.609078181551e-12      -3.653034663143e-13       8.838881065179e-18       1.035298675597e-14       1.160848556312e-14       2.639149012729e-15 
  149       1.003156813493e-10       1.649568561357e-12      -4.212841921590e-13       8.795748653221e-18       1.008019007054e-14       1.021680418308e-14       2.772851790009e-15 
  150       9.714622227063e-11       1.715173010453e-12      -5.494331862150e-13       8.753811884610e-18       9.816292896401e-15       8.916228804090e-15       2.864644218219e-15 
  151       9.375274497492e-11       1.802464312163e-12      -7.406632193847e-13       8.712725103458e-18       9.561115912488e-15       7.708140580055e-15       2.916836234383e-15 
  152       9.017954106483e-11       1.907794524211e-12      -9.852924200842e-13       8.672119090139e-18       9.314445905155e-15       6.593806658034e-15       2.931929937985e-15 
  153       8.647347280573e-11       2.027291135181e-12      -1.273033877306e-12       8.631600632267e-18       9.076035044823e-15       5.574377156177e-15       2.912623141749e-15 
  154       8.268401609162e-11       2.156853220983e-12      -1.592985243680e-12       8.590752095665e-18       8.845600162622e-15       4.650882141656e-15       2.861812922432e-15 
  155       7.886330341115e-11       2.292147601311e-12      -1.933618338540e-12       8.549130995345e-18       8.622822027040e-15       3.824228608592e-15       2.782599171606e-15 
  156       7.506616681357e-11       2.428604996107e-12      -2.282768750984e-12       8.506269566474e-18       8.407344620572e-15       3.095197455982e-15       2.678288146446e-15 
  157       7.135018087469e-11       2.561416182019e-12      -2.627625442936e-12       8.461674335355e-18       8.198774416359e-15       2.464440465625e-15       2.552396020518e-15 
  158       6.777570566286e-11       2.685528148867e-12      -2.954720352212e-12       8.414825690399e-18       7.996679654843e-15       1.932477280057e-15       2.408652434560e-15 
  159       6.440592970492e-11       2.795640256105e-12      -3.249917995579e-12       8.365177453094e-18       7.800589620408e-15       1.499692380472e-15       2.251004047278e-15 
  160       6.130691295218e-11       2.886200389277e-12      -3.498405071820e-12       8.312156448988e-18       7.609993918029e-15       1.166332064655e-15       2.083618086121e-15 
  161       5.853383131718e-11       2.952572472599e-12      -3.687813502052e-12       8.255288751702e-18       7.424439362136e-15       9.317423498246e-16       1.910260034994e-15 
  162       5.608825307952e-11       2.994663101827e-12      -3.817921742040e-12       8.194591861674e-18       7.243831790509e-15       7.920132892860e-16       1.732357398223e-15 
  163       5.395714884446e-11       3.013609771643e-12      -3.891795506556e-12       8.130216550349e-18       7.068159682401e-15       7.421195909612e-16       1.550770699047e-15 
  164       5.212632980946e-11       3.010639897822e-12      -3.912735480282e-12       8.062323458931e-18       6.897398674764e-15       7.766544936027e-16       1.366404608558e-15 
  165       5.058042724524e-11       2.987072362954e-12      -3.884281337424e-12       7.991083252162e-18       6.731511287996e-15       8.898232523124e-16       1.180208616966e-15 
  166       4.930287197693e-11       2.944319062165e-12      -3.810215761328e-12       7.916676772101e-18       6.570446651691e-15       1.075436624061e-15       9.931777048705e-16 
  167       4.827587386520e-11       2.883886448847e-12      -3.694568464086e-12       7.839295191909e-18       6.414140230381e-15       1.326904353208e-15       8.063530145270e-16 
  168       4.748040128742e-11       2.807377080375e-12      -3.541620206158e-12       7.759140169625e-18       6.262513549291e-15       1.637228657019e-15       6.208225211193e-16 
  169       4.689616061874e-11       2.716491163834e-12      -3.355906815979e-12       7.676424001952e-18       6.115473920084e-15       1.998997711187e-15       4.377217040268e-16 
  170       4.650157571324e-11       2.613028101745e-12      -3.142223209575e-12       7.591369778030e-18       5.972914166608e-15       2.404379135351e-15       2.582342180939e-16 
  171       4.627376738508e-11       2.498888037785e-12      -2.905627410175e-12       7.504211533227e-18       5.834712350648e-15       2.845113478613e-15       8.359256489943e-17 
  172       4.618853288960e-11       2.376073402512e-12      -2.651444567827e-12       7.415194402908e-18       5.700731497669e-15       3.312507705063e-15      -8.492123597434e-17 
  173       4.622032540447e-11       2.246690459088e-12      -2.385270979006e-12       7.324574776226e-18       5.570819322567e-15       3.797428679291e-15      -2.459749756725e-16 
  174       4.634223351080e-11       2.112950849008e-12      -2.112978106235e-12       7.232620449897e-18       5.444807955416e-15       4.290296651912e-15      -3.981855847984e-16 
  175       4.652596067431e-11       1.977173137815e-12      -1.840716597690e-12       7.139610781980e-18       5.322513667219e-15       4.781078745081e-15      -5.401184621443e-16 
  176       4.674180472639e-11       1.841784360831e-12      -1.574920306819e-12       7.045836845663e-18       5.203736595652e-15       5.259282438015e-15      -6.702868034224e-16 
  177       4.695863734532e-11       1.709321568877e-12      -1.322310311953e-12       6.951601583038e-18       5.088260470813e-15       5.713949052513e-15      -7.871509299958e-16 
  178       4.714388353730e-11       1.582433374000e-12      -1.089898935920e-12       6.857219958884e-18       4.975852340971e-15       6.133647238471e-15      -8.891176176090e-16 
