# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.473992080133e-10       7.254297743586e-15       4.981669378094e-13       0.000000000000e+00       8.846167619707e-09       4.706702524885e-10      -2.486062662969e-12 
    3       1.395972695297e-10       1.231785765265e-14       6.165236524198e-13       0.000000000000e+00       5.458244530144e-09       3.399222304328e-10      -2.194196169815e-12 
    4       1.315099356621e-10       1.442899331749e-14       6.336739883801e-13       0.000000000000e+00       3.794771563238e-09       2.599532942023e-10      -1.755205363825e-12 
    5       1.250270112650e-10       1.339447290339e-14       5.918182515659e-13       0.000000000000e+00       2.830819164084e-09       2.066820413477e-10      -1.306522548129e-12 
    6       1.202267347855e-10       1.038027513776e-14       5.201572089740e-13       0.000000000000e+00       2.210891171130e-09       1.689771793565e-10      -8.959802836470e-13 
    7       1.168651104399e-10       6.911266692164e-15       4.386166272636e-13       0.000000000000e+00       1.783879150728e-09       1.410281842014e-10      -5.479785415350e-13 
    8       1.145809663973e-10       4.098506481489e-15       3.593601476590e-13       0.000000000000e+00       1.474601758470e-09       1.195916249049e-10      -2.734916113467e-13 
    9       1.131995635765e-10       2.367485191483e-15       2.895166513199e-13       0.000000000000e+00       1.242149136363e-09       1.027752851032e-10      -7.444906222368e-14 
   10       1.125273451908e-10       1.581441374512e-15       2.329523793487e-13       0.000000000000e+00       1.062175702842e-09       8.933690256020e-11       5.411112345714e-14 
   11       1.123571851638e-10       1.345704260180e-15       1.913376332645e-13       0.000000000000e+00       8.941945282744e-10       7.856336712799e-11       1.212640240100e-13 
   12       1.126302651265e-10       1.288416335263e-15       1.644440378973e-13       0.000000000000e+00       7.813658299663e-10       6.947143240462e-11       1.418229094094e-13 
   13       1.132140924668e-10       1.205295857767e-15       1.506071648391e-13       0.000000000000e+00       6.887449141566e-10       6.186129299509e-11       1.284769068854e-13 
   14       1.140397083857e-10       1.062198677515e-15       1.472259160633e-13       0.000000000000e+00       6.116739301005e-10       5.546741274210e-11       9.464812777820e-14 
   15       1.150888783370e-10       9.166390820668e-16       1.512378788334e-13       0.000000000000e+00       5.468020276781e-10       5.009941996289e-11       5.207864011310e-14 
   16       1.162812024713e-10       8.313837084360e-16       1.597556544815e-13       0.000000000000e+00       4.916454319488e-10       4.551673419185e-11       9.877245282772e-15 
   17       1.176412585679e-10       8.266742595331e-16       1.703004131182e-13       0.000000000000e+00       4.443277400951e-10       4.148264663817e-11      -2.572500739030e-14 
   18       1.191045837903e-10       8.774086007502e-16       1.808164670013e-13       0.000000000000e+00       4.032547747012e-10       3.796194225089e-11      -5.083779101438e-14 
   19       1.206692385710e-10       9.507753957007e-16       1.903642491813e-13       0.000000000000e+00       3.677778252102e-10       3.489776913121e-11      -6.440064778284e-14 
   20       1.223087911845e-10       1.012018006432e-15       1.983089045286e-13       0.000000000000e+00       3.365303152393e-10       3.213308705388e-11      -6.715091884569e-14 
   21       1.240276173009e-10       1.062479091773e-15       2.046224084019e-13       0.000000000000e+00       3.090220027806e-10       2.966476925113e-11      -6.114026105177e-14 
   22       1.258083899417e-10       1.118673668262e-15       2.095969471661e-13       0.000000000000e+00       2.845952181829e-10       2.749628467548e-11      -4.962247155775e-14 
   23       1.276525248658e-10       1.200262924698e-15       2.137602002824e-13       0.000000000000e+00       2.629142062354e-10       2.558111813681e-11      -3.544488933784e-14 
   24       1.295446393254e-10       1.326868920147e-15       2.177746401904e-13       0.000000000000e+00       2.434778020585e-10       2.383258076256e-11      -2.164714041525e-14 
   25       1.314781271907e-10       1.499747227227e-15       2.220749845971e-13       0.000000000000e+00       2.260578234049e-10       2.222242380869e-11      -1.023663639293e-14 
   26       1.334362883886e-10       1.712601968757e-15       2.270010195141e-13       0.000000000000e+00       2.103396127051e-10       2.073206542632e-11      -2.780111136930e-15 
