# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.732362442696e-10       2.684082047870e-15       1.158293389734e-12       5.364364365428e-20       1.629186045662e-09       7.839941897392e-10       1.374330809434e-12 
    3       5.315797537294e-10       1.012387963242e-15       6.642389890953e-13       1.074721593307e-19       1.093182503684e-09       6.141223521405e-10       6.416386583017e-13 
    4       4.522676126508e-10       8.841986889440e-16       4.031394855531e-13       1.795207278063e-19       7.706012105983e-10       4.599175039812e-10       1.678343122630e-13 
    5       3.917323610359e-10       1.526546341805e-15       3.206968546001e-13       2.700075762049e-19       5.703538535423e-10       3.513068560373e-10      -2.679666676950e-14 
    6       3.506092148715e-10       2.736794258382e-15       3.050248521219e-13       3.791825540362e-19       4.377538219102e-10       2.751171188868e-10      -1.070626803085e-13 
    7       3.242078721968e-10       4.544955082672e-15       3.064782592841e-13       5.073137884140e-19       3.451375056254e-10       2.201461985197e-10      -1.388346856868e-13 
    8       3.080784185392e-10       7.030693638916e-15       2.978841989489e-13       6.546734879371e-19       2.778143332432e-10       1.793434917433e-10      -1.495632459706e-13 
    9       2.993842631751e-10       1.027867707018e-14       2.654824300105e-13       8.215237318628e-19       2.273522215028e-10       1.483287930853e-10      -1.514803353500e-13 
   10       2.965017124764e-10       1.435716709857e-14       2.009488209056e-13       1.008103101906e-18       1.885956375089e-10       1.242829135402e-10      -1.499022011096e-13 
   11       2.974081727342e-10       1.931046581144e-14       1.002042213094e-13       1.214614990356e-18       1.592051004057e-10       1.083883177435e-10      -1.430823554944e-13 
   12       3.014214549746e-10       2.515847347076e-14      -3.773215503001e-14       1.441218350660e-18       1.347369599768e-10       9.265454417564e-11      -1.423750664938e-13 
   13       3.082841874176e-10       3.189673704933e-14      -2.153239665463e-13       1.688021547586e-18       1.151002230365e-10       7.993322145577e-11      -1.445770612839e-13 
   14       3.171156050358e-10       3.949221049941e-14      -4.333779673615e-13       1.955079818109e-18       9.899070282278e-11       6.996349484945e-11      -1.312284987918e-13 
   15       3.275212733575e-10       4.788375425190e-14      -6.893184189405e-13       2.242396677342e-18       8.573933461035e-11       6.105199294851e-11      -1.396272426962e-13 
   16       3.395017923673e-10       5.698542047935e-14      -9.809592594633e-13       2.549929404123e-18       7.469289267058e-11       5.419833716089e-11      -1.264155987962e-13 
   17       3.528903155826e-10       6.668664733503e-14      -1.306627941920e-12       2.877598527009e-18       6.540857363135e-11       4.791898918377e-11      -1.322608819474e-13 
   18       3.673950385378e-10       7.685290309480e-14      -1.662924420580e-12       3.225298829910e-18       5.753160739979e-11       4.265340383751e-11      -1.328298268125e-13 
   19       3.829606430444e-10       8.733082780992e-14      -2.045204438196e-12       3.592926652975e-18       5.088498474003e-11       3.841566714380e-11      -1.241295463123e-13 
   20       3.994678733126e-10       9.794689470726e-14      -2.448041807378e-12       3.980375344041e-18       4.516366305193e-11       3.467576946197e-11      -1.184666681451e-13 
   21       4.168836637108e-10       1.085194596597e-13      -2.866107971221e-12       4.387585500577e-18       4.024497061617e-11       3.136103781864e-11      -1.158333711820e-13 
   22       4.351185307051e-10       1.188561567326e-13      -3.293712510934e-12       4.814537535092e-18       3.597982332301e-11       2.848986445040e-11      -1.121745964328e-13 
   23       4.541006312322e-10       1.287653683597e-13      -3.724371319090e-12       5.261299072944e-18       3.228586622216e-11       2.600796331399e-11      -1.075009469737e-13 
   24       4.737077187299e-10       1.380541098371e-13      -4.151070107013e-12       5.728017530208e-18       2.905300966861e-11       2.380707578229e-11      -1.030685739118e-13 
   25       4.938653187281e-10       1.465398492540e-13      -4.566711165244e-12       6.214959599851e-18       2.622605612950e-11       2.185709215573e-11      -9.902231006150e-14 
   26       5.144737808986e-10       1.540488141523e-13      -4.964056762220e-12       6.722505069092e-18       2.373661385875e-11       2.012837301934e-11      -9.500093299430e-14 
   27       5.354487274684e-10       1.604278352599e-13      -5.336003648433e-12       7.251170280164e-18       2.154136687557e-11       1.857911168231e-11      -9.022078836229e-14 
   28       5.566829227534e-10       1.655435802123e-13      -5.675511017614e-12       7.801599866310e-18       1.958868917326e-11       1.715658388064e-11      -8.394702087539e-14 
   29       5.780913341354e-10       1.692959496416e-13      -5.975728006795e-12       8.374547481727e-18       1.786068198076e-11       1.586230436466e-11      -7.691840924770e-14 
   30       5.995616333908e-10       1.716131849897e-13      -6.229980259177e-12       8.970901274850e-18       1.633080502249e-11       1.470605293157e-11      -7.055480316169e-14 
   31       6.209511156502e-10       1.724543684681e-13      -6.431871870356e-12       9.591664512232e-18       1.495765944938e-11       1.368560366743e-11      -6.616945719011e-14 
   32       6.421541499316e-10       1.718219964470e-13      -6.575592202487e-12       1.023783905105e-17       1.372818493572e-11       1.278415530819e-11      -6.332669213433e-14 
   33       6.630540317418e-10       1.697597112556e-13      -6.655844402405e-12       1.091050978766e-17       1.262781286892e-11       1.196949073062e-11      -6.084133917094e-14 
   34       6.835141860064e-10       1.663531319802e-13      -6.667883654968e-12       1.161082141141e-17       1.163413685977e-11       1.120452120198e-11      -5.752450471888e-14 
   35       7.034187377361e-10       1.617321980657e-13      -6.607669954723e-12       1.233977228130e-17       1.073844900149e-11       1.048667343849e-11      -5.339614043945e-14 
   36       7.226425031928e-10       1.560753923316e-13      -6.471896557355e-12       1.309835105093e-17       9.930225714542e-12       9.821261426478e-12      -4.889412620864e-14 
   37       7.410501709511e-10       1.496074503868e-13      -6.258021942970e-12       1.388749032450e-17       9.194910930086e-12       9.210136687304e-12      -4.445292352780e-14 
