# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.493516728854e-10       7.293993120392e-15       4.825225262167e-13       2.390956473978e-19       8.742342212725e-09       4.846546159262e-10      -2.510773269110e-12 
    3       1.408237755787e-10       1.235913391171e-14       6.069651679273e-13       4.784233666299e-19       5.424169895495e-09       3.459551276250e-10      -2.208126302455e-12 
    4       1.323900561674e-10       1.443385588112e-14       6.275883723250e-13       7.978798248184e-19       3.776576224648e-09       2.633537763447e-10      -1.761726267244e-12 
    5       1.257000943805e-10       1.335255518151e-14       5.876262467476e-13       1.197752032805e-18       2.818142389589e-09       2.089430484322e-10      -1.307940853988e-12 
    6       1.207666534314e-10       1.030691834310e-14       5.170750860828e-13       1.678380207318e-18       2.199392420811e-09       1.705940606588e-10      -8.939430767712e-13 
    7       1.173064744028e-10       6.834372086367e-15       4.362699290509e-13       2.240146500267e-18       1.773481433677e-09       1.423123417753e-10      -5.439930850950e-13 
    8       1.149886077079e-10       4.041068018797e-15       3.574789387097e-13       2.883462509574e-18       1.465926067649e-09       1.207162728779e-10      -2.688720232786e-13 
    9       1.135728087930e-10       2.337936553202e-15       2.879576031749e-13       3.608756065256e-18       1.234848443061e-09       1.037543547808e-10      -7.022200797969e-14 
   10       1.128475614533e-10       1.574387694638e-15       2.317475480598e-13       4.416457811675e-18       1.055785549893e-09       9.017248573701e-11       5.726062582494e-14 
   11       1.126682986717e-10       1.349437106147e-15       1.905614597552e-13       5.306988112839e-18       8.890713914446e-10       7.942136770428e-11       1.231274873185e-13 
   12       1.129389507313e-10       1.293005755835e-15       1.640901640011e-13       6.280744792220e-18       7.768630896402e-10       7.022310930133e-11       1.420309831239e-13 
   13       1.135262367482e-10       1.206888661244e-15       1.505778648368e-13       7.338092182400e-18       6.847535755694e-10       6.268408039077e-11       1.276677533729e-13 
   14       1.143336455851e-10       1.062571458218e-15       1.474499628901e-13       8.479351904294e-18       6.081154631812e-10       5.614381344106e-11       9.282880713431e-14 
   15       1.153693750609e-10       9.197329023066e-16       1.516938932319e-13       9.704795723236e-18       5.436068920198e-10       5.067713701252e-11       4.972251589643e-14 
   16       1.166049949368e-10       8.398198524213e-16       1.603159367085e-13       1.101464074251e-17       4.887596471688e-10       4.605562894399e-11       7.441368978750e-15 
   17       1.179381821550e-10       8.403744184682e-16       1.708216635824e-13       1.240904709781e-17       4.417096514385e-10       4.207391432919e-11      -2.768567596553e-14 
   18       1.193880139311e-10       8.942516778747e-16       1.813035863577e-13       1.388811698785e-17       4.008715461887e-10       3.852758717809e-11      -5.213535555624e-14 
   19       1.209624586302e-10       9.687769960286e-16       1.908124697617e-13       1.545190356548e-17       3.655987863033e-10       3.539087645838e-11      -6.500156730409e-14 
   20       1.225967191664e-10       1.030325406053e-15       1.986514880740e-13       1.710040268938e-17       3.345313672076e-10       3.262301003256e-11      -6.706536160137e-14 
   21       1.243045570495e-10       1.081748206122e-15       2.048524511534e-13       1.883357810179e-17       3.071816811441e-10       3.018121938567e-11      -6.043977618180e-14 
