# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.083333559482e-10       1.163283661063e-15       2.838649807583e-13      -5.349289156036e-20       9.764498471341e-10       5.534456837657e-10      -1.608885175058e-13 
    3       5.271781779926e-10       4.113351255382e-15       1.502866092896e-13      -9.688428659882e-20       6.359260786989e-10       4.540423182712e-10      -4.913885174040e-13 
    4       4.768628958973e-10       1.044043785888e-14       1.130867958784e-13      -1.396660912911e-19       4.186319657017e-10       3.307280027255e-10      -5.524384473649e-13 
    5       4.434788579778e-10       2.053451579119e-14      -2.792171214321e-14      -1.701192241756e-19       2.891707745159e-10       2.448886641898e-10      -5.477844940680e-13 
    6       4.305277309835e-10       3.475034657728e-14      -3.356684227246e-13      -1.750241197979e-19       2.079387593252e-10       1.867105960266e-10      -5.296581446348e-13 
    7       4.323203109958e-10       5.279188527058e-14      -8.161785955215e-13      -1.405054785042e-19       1.541537699750e-10       1.460091284712e-10      -5.044809253800e-13 
    8       4.445486390360e-10       7.377290964723e-14      -1.449962927145e-12      -5.294446045261e-20       1.170677355644e-10       1.166219909392e-10      -4.747290850039e-13 
    9       4.647761733032e-10       9.633253251391e-14      -2.200886574806e-12       1.000889979463e-19       9.068006701448e-11       9.483618936631e-11      -4.420298277095e-13 
   10       4.912492691429e-10       1.187653869090e-13      -3.022208937130e-12       3.289327682525e-19       7.142399042998e-11       7.831334004295e-11      -4.074643575560e-13 
   11       5.223137223322e-10       1.392102683014e-13      -3.856121339517e-12       6.410064131706e-19       5.771604561063e-11       6.956535749275e-11      -3.734157554220e-13 
   12       5.568872176753e-10       1.558770212235e-13      -4.637670612436e-12       1.040107825053e-18       4.663411014010e-11       5.890115456281e-11      -2.796590746079e-13 
   13       5.936304694329e-10       1.672761857842e-13      -5.299662003985e-12       1.525872930805e-18       3.817654075820e-11       5.058236073297e-11      -3.020704434430e-13 
   14       6.315469137334e-10       1.724360796728e-13      -5.777670012400e-12       2.093431639537e-18       3.150344612893e-11       4.309954157454e-11      -2.273182268246e-13 
   15       6.693825236011e-10       1.710906036057e-13      -6.013855758434e-12       2.733284390628e-18       2.632191295672e-11       3.791345461684e-11      -2.257006600293e-13 
   16       7.060291686357e-10       1.638159412936e-13      -5.960044909284e-12       3.431413541201e-18       2.210952917307e-11       3.254311335697e-11      -1.738088268380e-13 
   17       7.403501957884e-10       1.521055907306e-13      -5.581852001626e-12       4.169632859635e-18       1.878059538929e-11       2.887356424815e-11      -1.481470348662e-13 
   18       7.712050820516e-10       1.383924831869e-13      -4.859473323252e-12       4.926041533547e-18       1.604656310559e-11       2.546726062265e-11      -1.178508091794e-13 
   19       7.976634248909e-10       1.258802203062e-13      -3.789815173873e-12       5.676442081329e-18       1.379241292964e-11       2.201214064874e-11      -7.505272682524e-14 
   20       8.187487568947e-10       1.186257344483e-13      -2.388594889382e-12       6.393955563598e-18       1.192469495576e-11       1.902394350088e-11      -3.986809305028e-14 
   21       8.337850146343e-10       1.209985223046e-13      -6.868826164284e-13       7.051894194135e-18       1.038228689985e-11       1.662418315900e-11      -1.410138283477e-14 
   22       8.422100332866e-10       1.378212103783e-13       1.265979511274e-12       7.623215917222e-18       9.083565859926e-12       1.473917735384e-11       7.241962398643e-15 
