# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   15       1.130603686270e-10       9.781574248491e-16       1.486068015327e-13       9.964801954866e-18       5.682861461002e-10       4.292181472604e-11       6.579357293783e-14 
   16       1.143570791849e-10       8.674333780293e-16       1.560469957956e-13       1.130969838085e-17       5.107725307737e-10       3.894375801825e-11       2.479868746195e-14 
   17       1.157683434465e-10       8.342066788687e-16       1.661760283014e-13       1.274145708390e-17       4.614568876798e-10       3.554553623920e-11      -1.210553480152e-14 
   18       1.172975232473e-10       8.702886008975e-16       1.768610137111e-13       1.426019989815e-17       4.186708924476e-10       3.262015518573e-11      -4.046288024185e-14 
   19       1.189320144513e-10       9.444784893123e-16       1.869769904291e-13       1.586599879451e-17       3.817346764120e-10       3.006243809788e-11      -5.851145588866e-14 
   20       1.205998160692e-10       1.016470229845e-15       1.956217086107e-13       1.755886756725e-17       3.492154467397e-10       2.773388059026e-11      -6.599572505691e-14 
   21       1.223263442564e-10       1.077040707672e-15       2.026067374763e-13       1.933878565961e-17       3.205987834246e-10       2.563872857360e-11      -6.423733429871e-14 
   22       1.241342483733e-10       1.130626739461e-15       2.080860181053e-13       2.120568831285e-17       2.951975926430e-10       2.379211290899e-11      -5.583999306312e-14 
   23       1.260059824619e-10       1.196527289928e-15       2.124860530487e-13       2.315949536093e-17       2.726603178995e-10       2.215981767643e-11      -4.337926427027e-14 
   24       1.278940975257e-10       1.299015972594e-15       2.163995645148e-13       2.520010132485e-17       2.524632386674e-10       2.067299598333e-11      -2.980759613875e-14 
   25       1.298136661273e-10       1.445569985759e-15       2.203061449865e-13       2.732740956386e-17       2.343670927055e-10       1.931771019304e-11      -1.720524990519e-14 
   26       1.317817410619e-10       1.636267733389e-15       2.246498728959e-13       2.954132006154e-17       2.180428670012e-10       1.808422919814e-11      -7.406823370621e-15 
   27       1.337893321811e-10       1.864145203060e-15       2.296302113631e-13       3.184175973855e-17       2.032943726523e-10       1.696251593819e-11      -1.270155739373e-15 
   28       1.358114904654e-10       2.119788675856e-15       2.353047553580e-13       3.422867476812e-17       1.898671212420e-10       1.593533697165e-11       8.557347193998e-16 
   29       1.378558855800e-10       2.401688320959e-15       2.414772018560e-13       3.670206710184e-17       1.776918824346e-10       1.499962369005e-11      -5.286354884210e-16 
   30       1.399297333913e-10       2.710489762591e-15       2.477853921622e-13       3.926197341508e-17       1.666368624302e-10       1.414794528053e-11      -4.385258875391e-15 
   31       1.420305263358e-10       3.046312988348e-15       2.537787439056e-13       4.190846556407e-17       1.564753731596e-10       1.336571507814e-11      -9.435337069628e-15 
   32       1.441639918328e-10       3.407747476696e-15       2.590753326614e-13       4.464167840767e-17       1.471547886321e-10       1.264996401779e-11      -1.478791385239e-14 
   33       1.463302949224e-10       3.792396426766e-15       2.632505675027e-13       4.746180044134e-17       1.386093501680e-10       1.199613474414e-11      -1.951310575524e-14 
   34       1.485222436952e-10       4.197888967786e-15       2.658718648937e-13       5.036906808153e-17       1.307195337938e-10       1.139469934833e-11      -2.267656171207e-14 
   35       1.507400036640e-10       4.624689790427e-15       2.667829200969e-13       5.336375357526e-17       1.234446927524e-10       1.083880968139e-11      -2.407655546237e-14 
   36       1.529797410264e-10       5.074279219430e-15       2.659180746664e-13       5.644618066725e-17       1.167260098276e-10       1.031837335671e-11      -2.376552798525e-14 
   37       1.552335726495e-10       5.548569366351e-15       2.632493169496e-13       5.961671056848e-17       1.104755606199e-10       9.821671357878e-12      -2.189907976204e-14 
   38       1.575059275574e-10       6.050357427517e-15       2.588559939280e-13       6.287566749316e-17       1.046771196389e-10       9.349545222614e-12      -1.886433566403e-14 
   39       1.598014456756e-10       6.583075028572e-15       2.528826526339e-13       6.622339405738e-17       9.931232497407e-11       8.905437296328e-12      -1.520712326971e-14 
   40       1.621199150537e-10       7.150711647831e-15       2.455245457144e-13       6.966027456465e-17       9.433002958979e-11       8.491402217556e-12      -1.160890208757e-14 
   41       1.644583480734e-10       7.756929747381e-15       2.369828567786e-13       7.318669917714e-17       8.966411509926e-11       8.107976832374e-12      -8.743804988396e-15 
   42       1.668193063497e-10       8.401980401581e-15       2.273050403180e-13       7.680293613435e-17       8.530078274752e-11       7.754097387764e-12      -6.772672063217e-15 
   43       1.692043872624e-10       9.084841942668e-15       2.164979726478e-13       8.050922232589e-17       8.122835405420e-11       7.426904454700e-12      -5.699095178671e-15 
   44       1.716114997817e-10       9.804024797212e-15       2.045714347178e-13       8.430579810287e-17       7.741707512825e-11       7.121576521853e-12      -5.505329659324e-15 
   45       1.740369753607e-10       1.055801569968e-14       1.915151788627e-13       8.819286992795e-17       7.382972991365e-11       6.832746110536e-12      -6.125346233593e-15 
   46       1.764834894078e-10       1.134683610223e-14       1.772221158025e-13       9.217048513862e-17       7.046065351157e-11       6.559601396818e-12      -7.358342330169e-15 
   47       1.789539043753e-10       1.217090101229e-14       1.615420462215e-13       9.623861965031e-17       6.730593530933e-11       6.302058263966e-12      -8.926513676550e-15 
   48       1.814488022569e-10       1.303058528523e-14       1.443011815798e-13       1.003972098560e-16       6.435165464344e-11       6.059272455415e-12      -1.049502075999e-14 
   49       1.839662717240e-10       1.392622225089e-14       1.253007583431e-13       1.046461504240e-16       6.157313634470e-11       5.829581789181e-12      -1.166885214882e-14 
   50       1.865034226696e-10       1.485810341753e-14       1.043615787775e-13       1.089852836825e-16       5.894238251859e-11       5.611051591225e-12      -1.209498903387e-14 
   51       1.890619083380e-10       1.582648067554e-14       8.147510137240e-14       1.134143694866e-16       5.645447319203e-11       5.403419596782e-12      -1.180886860032e-14 
   52       1.916435341667e-10       1.683156231773e-14       5.669096681684e-14       1.179331033653e-16       5.410704498772e-11       5.206579084582e-12      -1.097654228036e-14 
   53       1.942485329329e-10       1.787351072257e-14       3.007541297899e-14       1.225411216825e-16       5.189239005840e-11       5.019993097259e-12      -9.799369535941e-15 
   54       1.968754331800e-10       1.895244103147e-14       1.712050386397e-15       1.272379990388e-16       4.979709639588e-11       4.842665042540e-12      -8.515836531674e-15 
   55       1.995222902436e-10       2.006841708185e-14      -2.831436627815e-14       1.320232924414e-16       4.780613766565e-11       4.673474802515e-12      -7.355365952047e-15 
   56       2.021910388708e-10       2.122144105400e-14      -5.997312126390e-14       1.368966926166e-16       4.591715649987e-11       4.512352188699e-12      -6.382142894903e-15 
   57       2.048839914228e-10       2.241145893524e-14      -9.324470501351e-14       1.418579057357e-16       4.412909945409e-11       4.359343504072e-12      -5.615677525483e-15 
   58       2.076024932334e-10       2.363836164005e-14      -1.281049007196e-13       1.469066091802e-16       4.243789608278e-11       4.214256747125e-12      -5.075364100628e-15 
   59       2.103468441226e-10       2.490198358030e-14      -1.645246713373e-13       1.520424507660e-16       4.083627260661e-11       4.076646453626e-12      -4.780429166734e-15 
   60       2.131162199116e-10       2.620210123552e-14      -2.024700465965e-13       1.572650479672e-16       3.931356557956e-11       3.945798538380e-12      -4.749879757716e-15 
   61       2.159095133946e-10       2.753841897296e-14      -2.419125360750e-13       1.625740619704e-16       3.785868312715e-11       3.820927984032e-12      -4.991587341416e-15 
   62       2.187282553950e-10       2.891052602273e-14      -2.828633553262e-13       1.679694410196e-16       3.647018691894e-11       3.701858052703e-12      -5.466793623124e-15 
   63       2.215742130817e-10       3.031792726422e-14      -3.253467166372e-13       1.734512305642e-16       3.514815285100e-11       3.588467325956e-12      -6.117509507137e-15 
   64       2.244484800328e-10       3.176005332620e-14      -3.693901974989e-13       1.790195048140e-16       3.389113841672e-11       3.480482072499e-12      -6.876287657588e-15 
   65       2.273514269237e-10       3.323625875253e-14      -4.150249616026e-13       1.846743683380e-16       3.269609624410e-11       3.377467843423e-12      -7.665825981916e-15 
   66       2.302826522155e-10       3.474582016786e-14      -4.622859798362e-13       1.904159576624e-16       3.155828763294e-11       3.278821067438e-12      -8.398571114347e-15 
   67       2.332409328428e-10       3.628793444336e-14      -5.112122512809e-13       1.962444428684e-16       3.047119609209e-11       3.183760646107e-12      -8.976321899370e-15 
   68       2.362249725255e-10       3.786178896234e-14      -5.618360640820e-13       2.021600280201e-16       2.942826813439e-11       3.091539599306e-12      -9.314967474208e-15 
   69       2.392359330039e-10       3.946679305035e-14      -6.141477572170e-13       2.081629489741e-16       2.842873852994e-11       3.002148587638e-12      -9.425408572578e-15 
   70       2.422753294690e-10       4.110239035919e-14      -6.681241827354e-13       2.142534779953e-16       2.747283550035e-11       2.915740498478e-12      -9.348396024817e-15 
   71       2.453442499254e-10       4.276799092563e-14      -7.237389758723e-13       2.204319264278e-16       2.656001888027e-11       2.832420281600e-12      -9.131088835381e-15 
   72       2.484433262793e-10       4.446297118116e-14      -7.809624957345e-13       2.266986462636e-16       2.568894038760e-11       2.752242172306e-12      -8.827300494937e-15 
   73       2.515727054260e-10       4.618667396163e-14      -8.397617659869e-13       2.330540317104e-16       2.485740389367e-11       2.675206914539e-12      -8.497745292458e-15 
   74       2.547320203374e-10       4.793840851700e-14      -9.001004155392e-13       2.394985207603e-16       2.406232569337e-11       2.601258984004e-12      -8.210284627324e-15 
   75       2.579203611501e-10       4.971745052100e-14      -9.619386192313e-13       2.460325967576e-16       2.329969477535e-11       2.530283811290e-12      -8.040173321412e-15 
   76       2.611367783070e-10       5.152293972903e-14      -1.025233995016e-12       2.526567034486e-16       2.256556882920e-11       2.462144990302e-12      -8.051233141367e-15 
   77       2.643819618212e-10       5.335355138457e-14      -1.089944615496e-12       2.593709687793e-16       2.185935977662e-11       2.396809875289e-12      -8.234865417042e-15 
   78       2.676568171287e-10       5.520776463135e-14      -1.156026440348e-12       2.661754333462e-16       2.118107797518e-11       2.334241948418e-12      -8.560312909420e-15 
   79       2.709619424895e-10       5.708395749408e-14      -1.223432369483e-12       2.730701322435e-16       2.053033144070e-11       2.274360941006e-12      -8.992603533637e-15 
   80       2.742976109854e-10       5.898040478938e-14      -1.292112203351e-12       2.800550948578e-16       1.990630735598e-11       2.217040876564e-12      -9.492405568075e-15 
   81       2.776637525176e-10       6.089527603660e-14      -1.362012603240e-12       2.871303446620e-16       1.930775357963e-11       2.162108113853e-12      -1.001588286346e-14 
   82       2.810599358052e-10       6.282663336878e-14      -1.433077051573e-12       2.942958990089e-16       1.873296015488e-11       2.109339389935e-12      -1.051455005193e-14 
   83       2.844853503822e-10       6.477242944351e-14      -1.505245812211e-12       3.015517689261e-16       1.817974081837e-11       2.058459863221e-12      -1.093512775617e-14 
   84       2.879391950661e-10       6.673066911727e-14      -1.578462271896e-12       3.088979633141e-16       1.764596463730e-11       2.009207759589e-12      -1.123124327445e-14 
   85       2.914219567872e-10       6.869992983984e-14      -1.652693259422e-12       3.163345027943e-16       1.713129268976e-11       1.961544910941e-12      -1.140107849890e-14 
   86       2.949343117417e-10       7.067892410106e-14      -1.727912037828e-12       3.238614077901e-16       1.663569672513e-11       1.915477693790e-12      -1.145572677621e-14 
   87       2.984767267653e-10       7.266634399131e-14      -1.804092289300e-12       3.314786941962e-16       1.615892552468e-11       1.870992704230e-12      -1.140795584045e-14 
   88       3.020494481619e-10       7.466086186469e-14      -1.881208182717e-12       3.391863732466e-16       1.570049565617e-11       1.828055920363e-12      -1.127226210585e-14 
   89       3.056524905338e-10       7.666113100220e-14      -1.959234441200e-12       3.469844513831e-16       1.525968222854e-11       1.786611864734e-12      -1.106492495944e-14 
   90       3.092856256102e-10       7.866578627505e-14      -2.038146409655e-12       3.548729301230e-16       1.483550964656e-11       1.746582766754e-12      -1.080406105385e-14 
   91       3.129483710770e-10       8.067344480780e-14      -2.117920122320e-12       3.628518059274e-16       1.442674236546e-11       1.707867725138e-12      -1.050967859996e-14 
   92       3.166399794058e-10       8.268270664159e-14      -2.198532370313e-12       3.709210700693e-16       1.403187564563e-11       1.670341870329e-12      -1.020373165970e-14 
   93       3.203597151150e-10       8.469211142988e-14      -2.279953856967e-12       3.790808133444e-16       1.364949279679e-11       1.633887551181e-12      -9.905988663120e-15 
   94       3.241077585157e-10       8.669999963469e-14      -2.362127339561e-12       3.873315585055e-16       1.327941845342e-11       1.598495079694e-12      -9.620809241080e-15 
   95       3.278844178682e-10       8.870463158335e-14      -2.444986309694e-12       3.956739778149e-16       1.292172246542e-11       1.564175660213e-12      -9.348469755243e-15 
   96       3.316898459468e-10       9.070422963478e-14      -2.528461585601e-12       4.041087939465e-16       1.257636470538e-11       1.530930322607e-12      -9.089168748446e-15 
   97       3.355240328279e-10       9.269697823918e-14      -2.612481284816e-12       4.126367812930e-16       1.224319085396e-11       1.498749524294e-12      -8.843023779964e-15 
   98       3.393867986791e-10       9.468102399774e-14      -2.696970796836e-12       4.212587672732e-16       1.192192818535e-11       1.467612752255e-12      -8.610068260773e-15 
   99       3.432777865473e-10       9.665447572227e-14      -2.781852755783e-12       4.299756336394e-16       1.161218135257e-11       1.437488125064e-12      -8.390248288824e-15 
  100       3.471964551475e-10       9.861540449493e-14      -2.867047013069e-12       4.387883177842e-16       1.131342817295e-11       1.408331994904e-12      -8.183419484304e-15 
  101       3.511420716515e-10       1.005618437279e-13      -2.952470610060e-12       4.476978140483e-16       1.102501541345e-11       1.380088549593e-12      -7.989343824909e-15 
  102       3.551137044759e-10       1.024917892231e-13      -3.038037750734e-12       4.567051750276e-16       1.074615457612e-11       1.352689414600e-12      -7.807686481107e-15 
  103       3.591102160713e-10       1.044031992317e-13      -3.123659774351e-12       4.658115128803e-16       1.047591768348e-11       1.326053255073e-12      -7.638012651408e-15 
  104       3.631305208888e-10       1.062940717568e-13      -3.209250870502e-12       4.750178950489e-16       1.021344780155e-11       1.300104805583e-12      -7.479838992086e-15 
  105       3.671744145006e-10       1.081626882240e-13      -3.294746162378e-12       4.843250125679e-16       9.958632074986e-12       1.274835744207e-12      -7.332802634959e-15 
  106       3.712418435588e-10       1.100074029917e-13      -3.380086026697e-12       4.937334691777e-16       9.711512175189e-12       1.250251337984e-12      -7.196509207770e-15 
  107       3.753326463731e-10       1.118265699451e-13      -3.465210604785e-12       5.032438830540e-16       9.472075848982e-12       1.226351567246e-12      -7.070477744729e-15 
  108       3.794465486134e-10       1.136185434051e-13      -3.550059838345e-12       5.128568869551e-16       9.240255063730e-12       1.203130941134e-12      -6.954138121719e-15 
  109       3.835831590126e-10       1.153816790360e-13      -3.634573505223e-12       5.225731283687e-16       9.015924152498e-12       1.180578313106e-12      -6.846828491502e-15 
  110       3.877419650686e-10       1.171143347550e-13      -3.718691255176e-12       5.323932696586e-16       8.798897959200e-12       1.158676696455e-12      -6.747792718928e-15 
  111       3.919223287476e-10       1.188148716401e-13      -3.802352645634e-12       5.423179882122e-16       8.588929983749e-12       1.137403079822e-12      -6.656177816139e-15 
  112       3.961234821865e-10       1.204816548385e-13      -3.885497177470e-12       5.523479765872e-16       8.385710527205e-12       1.116728242705e-12      -6.571031377776e-15 
  113       4.003445233950e-10       1.221130544756e-13      -3.968064330767e-12       5.624839426587e-16       8.188864836930e-12       1.096616570976e-12      -6.491299016188e-15 
  114       4.045844119590e-10       1.237074465632e-13      -4.049993600583e-12       5.727266097659e-16       7.997951251733e-12       1.077025872393e-12      -6.415821796633e-15 
  115       4.088419647426e-10       1.252632139080e-13      -4.131224532716e-12       5.830767168597e-16       7.812459347020e-12       1.057907192114e-12      -6.343333672492e-15 
  116       4.131160328329e-10       1.267787755321e-13      -4.211695530761e-12       5.935350073383e-16       7.631921940141e-12       1.039215897590e-12      -6.272690465486e-15 
  117       4.174060659666e-10       1.282526770510e-13      -4.291340036259e-12       6.041021937028e-16       7.456270520971e-12       1.020946856626e-12      -6.203593873192e-15 
  118       4.217116089768e-10       1.296835130409e-13      -4.370089949127e-12       6.147789888607e-16       7.285519753000e-12       1.003103209782e-12      -6.135951080630e-15 
  119       4.260321240251e-10       1.310699006579e-13      -4.447876839447e-12       6.255661170986e-16       7.119656640891e-12       9.856853997577e-13      -6.069650579659e-15 
  120       4.303669879076e-10       1.324104807989e-13      -4.524631972368e-12       6.364643141289e-16       6.958639682345e-12       9.686910865499e-13      -6.004561651446e-15 
  121       4.347154893591e-10       1.337039192621e-13      -4.600286333012e-12       6.474743271372e-16       6.802398019982e-12       9.521150626047e-13      -5.940533848927e-15 
  122       4.390768263587e-10       1.349489079071e-13      -4.674770651371e-12       6.585969148288e-16       6.650830593202e-12       9.359491679725e-13      -5.877396479279e-15 
  123       4.434501034350e-10       1.361441658163e-13      -4.748015427214e-12       6.698328474761e-16       6.503805290065e-12       9.201822054617e-13      -5.814958086378e-15 
  124       4.478343289706e-10       1.372884404549e-13      -4.819950954987e-12       6.811829069654e-16       6.361158099157e-12       9.047998557928e-13      -5.753005933272e-15 
  125       4.522284125080e-10       1.383805088318e-13      -4.890507348719e-12       6.926478868438e-16       6.222692261463e-12       8.897845927523e-13      -5.691305484641e-15 
  126       4.566311620538e-10       1.394191786601e-13      -4.959614566920e-12       7.042285923666e-16       6.088177422239e-12       8.751155983470e-13      -5.629599889268e-15 
  127       4.610412813847e-10       1.404032895175e-13      -5.027202437485e-12       7.159258405436e-16       5.957348782882e-12       8.607686779579e-13      -5.567609462499e-15 
  128       4.654573673518e-10       1.413317140074e-13      -5.093200682599e-12       7.277404601866e-16       5.829906252802e-12       8.467161754941e-13      -5.505031168715e-15 
  129       4.698780648118e-10       1.422034052088e-13      -5.157540125819e-12       7.396733081699e-16       5.705579009641e-12       8.329334247283e-13      -5.441609779923e-15 
  130       4.743025563591e-10       1.430175424480e-13      -5.220156410154e-12       7.517253201294e-16       5.584328988849e-12       8.194190836837e-13      -5.377361276681e-15 
  131       4.787301214748e-10       1.437734037863e-13      -5.280986736821e-12       7.638974654396e-16       5.466168218290e-12       8.061768809970e-13      -5.312373090581e-15 
  132       4.831599821657e-10       1.444703226404e-13      -5.339968752662e-12       7.761907316604e-16       5.351095034569e-12       7.932092419952e-13      -5.246734620338e-15 
  133       4.875913013973e-10       1.451076892747e-13      -5.397040583503e-12       7.886061247000e-16       5.239093702944e-12       7.805172506208e-13      -5.180537227150e-15 
  134       4.920231815266e-10       1.456849522927e-13      -5.452140867517e-12       8.011446689776e-16       5.130134037232e-12       7.681006113560e-13      -5.113874230050e-15 
  135       4.964546627349e-10       1.462016201291e-13      -5.505208788586e-12       8.138074075867e-16       5.024171019722e-12       7.559576111470e-13      -5.046840901260e-15 
  136       5.008847214615e-10       1.466572625418e-13      -5.556184109661e-12       8.265954024579e-16       4.921144421082e-12       7.440850813292e-13      -4.979534461542e-15 
  137       5.053122688359e-10       1.470515121031e-13      -5.605007206128e-12       8.395097345223e-16       4.820978420269e-12       7.324783595513e-13      -4.912054075557e-15 
  138       5.097361491116e-10       1.473840656925e-13      -5.651619099164e-12       8.525515038740e-16       4.723581224442e-12       7.211312516999e-13      -4.844500847216e-15 
  139       5.141551380982e-10       1.476546859874e-13      -5.695961489103e-12       8.657218299333e-16       4.628844688866e-12       7.100359938245e-13      -4.776977815036e-15 
  140       5.185679415953e-10       1.478632029559e-13      -5.737976788799e-12       8.790218516098e-16       4.536643936825e-12       6.991832140614e-13      -4.709589947490e-15 
  141       5.229731938249e-10       1.480095153481e-13      -5.777608156980e-12       8.924527274652e-16       4.446836979532e-12       6.885618945588e-13      -4.642444138366e-15 
  142       5.273694558646e-10       1.480935921880e-13      -5.814799531621e-12       9.060156358767e-16       4.359264336037e-12       6.781593334011e-13      -4.575649202117e-15 
  143       5.317552140806e-10       1.481154742657e-13      -5.849495663296e-12       9.197117751994e-16       4.273748653137e-12       6.679611065337e-13      -4.509315869218e-15 
  144       5.361290068901e-10       1.480752906611e-13      -5.881642560955e-12       9.335422541610e-16       4.190131925679e-12       6.579542265152e-13      -4.443536210990e-15 
  145       5.404898224408e-10       1.479733070045e-13      -5.911188808332e-12       9.475077505217e-16       4.108392095472e-12       6.481370501288e-13      -4.378319637757e-15 
  146       5.448367373411e-10       1.478098848319e-13      -5.938084441337e-12       9.616088189160e-16       4.028537278444e-12       6.385102796966e-13      -4.313650552758e-15 
  147       5.491687910287e-10       1.475854685445e-13      -5.962280582721e-12       9.758459971355e-16       3.950569033906e-12       6.290738344304e-13      -4.249508234318e-15 
  148       5.534849849418e-10       1.473005869865e-13      -5.983729477803e-12       9.902198056616e-16       3.874482200555e-12       6.198268307294e-13      -4.185866712976e-15 
  149       5.577842816889e-10       1.469558550235e-13      -6.002384530205e-12       1.004730747198e-15       3.800264732476e-12       6.107675624771e-13      -4.122694648622e-15 
  150       5.620656042198e-10       1.465519751210e-13      -6.018200337582e-12       1.019379306200e-15       3.727897535149e-12       6.018934813384e-13      -4.059955207628e-15 
  151       5.663278349961e-10       1.460897389220e-13      -6.031132727355e-12       1.034165948412e-15       3.657354301450e-12       5.932011770569e-13      -3.997605939978e-15 
  152       5.705698151614e-10       1.455700288258e-13      -6.041138792445e-12       1.049091120396e-15       3.588601347658e-12       5.846863577518e-13      -3.935598656405e-15 
  153       5.747903437122e-10       1.449938195659e-13      -6.048176927001e-12       1.064155249061e-15       3.521597449455e-12       5.763438302155e-13      -3.873879305521e-15 
  154       5.789881766682e-10       1.443621797884e-13      -6.052206862134e-12       1.079358741203e-15       3.456293677933e-12       5.681674802100e-13      -3.812387850949e-15 
  155       5.831620262429e-10       1.436762736301e-13      -6.053189701649e-12       1.094701983031e-15       3.392633235595e-12       5.601502527650e-13      -3.751058148458e-15 
  156       5.873105600142e-10       1.429373622970e-13      -6.051087957778e-12       1.110185339698e-15       3.330551292361e-12       5.522841324741e-13      -3.689817823093e-15 
  157       5.914324000948e-10       1.421468056420e-13      -6.045865586909e-12       1.125809154840e-15       3.269974821573e-12       5.445601237926e-13      -3.628588146310e-15 
  158       5.955261223028e-10       1.413060637436e-13      -6.037488025321e-12       1.141573750102e-15       3.210822435993e-12       5.369682313345e-13      -3.567283913105e-15 
  159       5.995902553322e-10       1.404166984841e-13      -6.025922224915e-12       1.157479424673e-15       3.153004223815e-12       5.294974401692e-13      -3.505813319152e-15 
  160       6.036232799235e-10       1.394803751275e-13      -6.011136688944e-12       1.173526454816e-15       3.096421584662e-12       5.221356961193e-13      -3.444077837930e-15 
  161       6.076237370727e-10       1.384988308443e-13      -5.993101523842e-12       1.189715095596e-15       3.040987451546e-12       5.148726457841e-13      -3.381999920168e-15 
  162       6.115905651537e-10       1.374737738437e-13      -5.971788524833e-12       1.206045587204e-15       2.986689310659e-12       5.077081702743e-13      -3.319609102853e-15 
  163       6.155227911622e-10       1.364069782961e-13      -5.947171166214e-12       1.222518148302e-15       2.933531467114e-12       5.006445719964e-13      -3.256963315702e-15 
  164       6.194194240331e-10       1.353003179991e-13      -5.919224621468e-12       1.239132973420e-15       2.881515090579e-12       4.936838758501e-13      -3.194121748829e-15 
  165       6.232794543130e-10       1.341557678041e-13      -5.887925799065e-12       1.255890232507e-15       2.830638145078e-12       4.868278222223e-13      -3.131144857885e-15 
  166       6.271018538319e-10       1.329754050418e-13      -5.853253378271e-12       1.272790070463e-15       2.780895318783e-12       4.800778599817e-13      -3.068094369197e-15 
  167       6.308855753759e-10       1.317614109492e-13      -5.815187844954e-12       1.289832606691e-15       2.732277953816e-12       4.734351394730e-13      -3.005033284909e-15 
  168       6.346295523591e-10       1.305160720949e-13      -5.773711527389e-12       1.307017934631e-15       2.684773976042e-12       4.669005055111e-13      -2.942025888119e-15 
  169       6.383326984960e-10       1.292417818059e-13      -5.728808632064e-12       1.324346121308e-15       2.638367824871e-12       4.604744903758e-13      -2.879137748021e-15 
  170       6.419939074733e-10       1.279410415933e-13      -5.680465279486e-12       1.341817206873e-15       2.593040383049e-12       4.541573068053e-13      -2.816435725042e-15 
  171       6.456120526229e-10       1.266164625787e-13      -5.628669539989e-12       1.359431204142e-15       2.548768906459e-12       4.479488409915e-13      -2.753987975985e-15 
  172       6.491859865930e-10       1.252707669204e-13      -5.573411469538e-12       1.377188098142e-15       2.505526953917e-12       4.418486455736e-13      -2.691863959164e-15 
  173       6.527145410214e-10       1.239067892392e-13      -5.514683145533e-12       1.395087845652e-15       2.463284316970e-12       4.358559326323e-13      -2.630134439549e-15 
  174       6.561965262070e-10       1.225274780451e-13      -5.452478702622e-12       1.413130374745e-15       2.422006949690e-12       4.299695666850e-13      -2.568871493898e-15 
  175       6.596307307821e-10       1.211358971630e-13      -5.386794368497e-12       1.431315584331e-15       2.381656898475e-12       4.241880576789e-13      -2.508148515907e-15 
  176       6.630159213847e-10       1.197352271588e-13      -5.317628499711e-12       1.449643343696e-15       2.342192231842e-12       4.185095539862e-13      -2.448040221337e-15 
  177       6.663508423310e-10       1.183287667661e-13      -5.244981617474e-12       1.468113492050e-15       2.303566970228e-12       4.129318353980e-13      -2.388622653165e-15 
  178       6.696342152870e-10       1.169199343118e-13      -5.168856443467e-12       1.486725838064e-15       2.265731015785e-12       4.074523061188e-13      -2.329973186716e-15 
