# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.493510648601e-10       7.293751258595e-15       4.825226570036e-13       0.000000000000e+00       8.742344992892e-09       4.846538748065e-10      -2.510773014403e-12 
    3       1.408227113116e-10       1.235865266571e-14       6.069652785282e-13       0.000000000000e+00       5.424172119147e-09       3.459546457023e-10      -2.208126165645e-12 
    4       1.323883679887e-10       1.443305750528e-14       6.275885127075e-13       0.000000000000e+00       3.776577859970e-09       2.633534277056e-10      -1.761726327940e-12 
    5       1.256976201317e-10       1.335135998153e-14       5.876264758749e-13       0.000000000000e+00       2.818143662645e-09       2.089427741964e-10      -1.307941090241e-12 
    6       1.207632357379e-10       1.030524455117e-14       5.170754688459e-13       0.000000000000e+00       2.199393396481e-09       1.705938375912e-10      -8.939434333780e-13 
    7       1.173019673993e-10       6.832136787064e-15       4.362705407669e-13       0.000000000000e+00       1.773482166470e-09       1.423121647017e-10      -5.439934978592e-13 
    8       1.149828616077e-10       4.038188207160e-15       3.574798829332e-13       0.000000000000e+00       1.465926648861e-09       1.207161325244e-10      -2.688724301828e-13 
    9       1.135656815263e-10       2.334329710075e-15       2.879590064362e-13       0.000000000000e+00       1.234848939350e-09       1.037542329345e-10      -7.022235802122e-14 
   10       1.128389178932e-10       1.569971723973e-15       2.317495560837e-13       0.000000000000e+00       1.055785981377e-09       9.017237238619e-11       5.726036660864e-14 
   11       1.126580057216e-10       1.344129867241e-15       1.905642525238e-13       0.000000000000e+00       8.890717045334e-10       7.942126430808e-11       1.231273234807e-13 
   12       1.129268888736e-10       1.286724580215e-15       1.640939502365e-13       0.000000000000e+00       7.768633598238e-10       7.022303243989e-11       1.420309363389e-13 
   13       1.135122812189e-10       1.199550126057e-15       1.505828812394e-13       0.000000000000e+00       6.847538116944e-10       6.268400908063e-11       1.276677796991e-13 
   14       1.143176781482e-10       1.054091466166e-15       1.474564777151e-13       0.000000000000e+00       6.081156710885e-10       5.614374738931e-11       9.282890366768e-14 
   15       1.153512838162e-10       9.100269560886e-16       1.517022001985e-13       0.000000000000e+00       5.436070766193e-10       5.067707425954e-11       4.972265055765e-14 
