# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.121352536122e-10       5.708505888358e-15       5.747062367303e-13       0.000000000000e+00       1.200537407692e-08      -1.297521828265e-10      -2.352311550114e-12 
    3       1.092257384701e-10       1.046607892072e-14       6.684036771985e-13       0.000000000000e+00       7.273116225525e-09      -5.848510654376e-11      -2.097150201621e-12 
    4       1.067143535076e-10       1.363352606548e-14       6.792380984732e-13       0.000000000000e+00       5.022811496165e-09      -2.963856347585e-11      -1.754584842738e-12 
    5       1.047193011589e-10       1.431963988545e-14       6.406288020975e-13       0.000000000000e+00       3.730095325120e-09      -1.575948259973e-11      -1.400892742255e-12 
    6       1.032596531951e-10       1.277009465422e-14       5.748203763597e-13       0.000000000000e+00       2.900213406082e-09      -8.240711037950e-12      -1.063319134155e-12 
    7       1.023308270131e-10       9.920861670219e-15       4.981330885795e-13       0.000000000000e+00       2.330958971990e-09      -3.972737268361e-12      -7.594030737698e-13 
    8       1.018726931180e-10       6.820324381796e-15       4.207408965135e-13       0.000000000000e+00       1.921327256904e-09      -1.527772360595e-12      -4.988525752292e-13 
    9       1.018349168923e-10       4.240560236455e-15       3.487864925219e-13       0.000000000000e+00       1.615126189327e-09      -7.797188319132e-14      -2.864167981100e-13 
   10       1.021592019454e-10       2.525459448368e-15       2.859121926582e-13       0.000000000000e+00       1.378924022840e-09       8.481367425525e-13      -1.231241083889e-13 
   11       1.027651671952e-10       1.639408333109e-15       2.342517465508e-13       0.000000000000e+00       1.131543915980e-09       2.354137314975e-12      -7.979190549609e-15 
   12       1.035966219282e-10       1.325970451692e-15       1.947317063782e-13       0.000000000000e+00       9.858562514340e-10       2.522409370711e-12       6.571648129071e-14 
   13       1.046465143720e-10       1.281680466630e-15       1.671552401958e-13       0.000000000000e+00       8.666790713863e-10       2.590127805085e-12       1.036942741316e-13 
   14       1.058439324539e-10       1.278802098321e-15       1.505377545423e-13       0.000000000000e+00       7.678597306694e-10       2.677058607128e-12       1.134130835913e-13 
   15       1.071220512172e-10       1.212314631614e-15       1.433901806226e-13       0.000000000000e+00       6.849364684461e-10       2.679083356311e-12       1.024177611447e-13 
   16       1.085535619347e-10       1.082332246408e-15       1.437390144193e-13       0.000000000000e+00       6.146321783750e-10       2.745146493819e-12       7.846926765456e-14 
